** [electron] Launch Training on 20230616_1511
{
  "HOST": "electron",
  "SAVE": true,
  "github_log": true,
  "architecture": "DLV3+",
  "baseModel": "EffNet",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 178,
  "resumeWeight": "./model_weights/EffNet/20230612_1842_DLV3PP_EffNet_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 10,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 8,
  "lr_scheduling": "exp",
  "lr": 0.01,
  "decay_steps": 0.6,
  "train_annotation": "./Annotations/train_base_db_20230523.txt",
  "eval_annotation": "./Annotations/eval_base_db_20230523.txt",
  "exp_comment": "* Augmentation Reinforced\n  - Image Blur Feature Added \n* New Exp on exp Lr\n  - Due to frequent network error, there was unexpected termination over the last two exp. \n  - This makes hard to observe the behavior of exponetial decay lr scheduling.\n  - So, this time, we decided to start it over gain, \n  -  Also, we change the decay_steps from 1.0 to .6 (hard coded value), which makes lr curve more steeper .\n",
  "isCompleted": false,
  "config": "./Config/TRAIN_DLV3.yaml"
}
@20230616_1528 [EP 1/500] lr: 0.009999999776482582, took: 0h:16m:23s, ETA: 5d:16h:15m:17s [TRAIN] loss: 0.2650, accu-50: 35.17%, iou: 59.58%, f1: 73.50% 444.45ms [EVAL] [518/518 step] loss: 0.9992, accu-50: 0.08%, iou: 0.04%, f1: 0.08%, 77.42ms
@20230619_0657 [EP 235/500] lr: 0.00027368435985408723, took: 0h:16m:14s, ETA: 2d:23h:41m:50s [TRAIN] loss: 0.0480, accu-50: 95.21%, iou: 90.86%, f1: 95.20% 440.23ms [EVAL] [518/518 step] loss: 0.3394, accu-50: 92.89%, iou: 50.11%, f1: 66.06%, 77.06ms
@20230619_0713 [EP 236/500] lr: 0.00026952559710480273, took: 0h:16m:14s, ETA: 2d:23h:25m:36s [TRAIN] loss: 0.0480, accu-50: 95.22%, iou: 90.86%, f1: 95.20% 439.92ms [EVAL] [518/518 step] loss: 0.0882, accu-50: 93.35%, iou: 83.91%, f1: 91.18%, 76.73ms
@20230619_0729 [EP 237/500] lr: 0.00026542998966760933, took: 0h:16m:14s, ETA: 2d:23h:9m:22s [TRAIN] loss: 0.0480, accu-50: 95.21%, iou: 90.87%, f1: 95.20% 439.37ms [EVAL] [518/518 step] loss: 0.0717, accu-50: 92.54%, iou: 86.69%, f1: 92.83%, 76.61ms
@20230619_0745 [EP 238/500] lr: 0.0002613966353237629, took: 0h:16m:14s, ETA: 2d:22h:53m:8s [TRAIN] loss: 0.0480, accu-50: 95.22%, iou: 90.87%, f1: 95.20% 440.15ms [EVAL] [518/518 step] loss: 0.0912, accu-50: 93.98%, iou: 83.39%, f1: 90.88%, 76.77ms
@20230619_0802 [EP 239/500] lr: 0.00025742457364685833, took: 0h:16m:14s, ETA: 2d:22h:36m:54s [TRAIN] loss: 0.0480, accu-50: 95.22%, iou: 90.87%, f1: 95.20% 441.79ms [EVAL] [518/518 step] loss: 0.2469, accu-50: 93.77%, iou: 61.02%, f1: 75.31%, 76.80ms
@20230619_0818 [EP 240/500] lr: 0.00025351287331432104, took: 0h:16m:14s, ETA: 2d:22h:20m:40s [TRAIN] loss: 0.0479, accu-50: 95.23%, iou: 90.88%, f1: 95.21% 440.20ms [EVAL] [518/518 step] loss: 0.8195, accu-50: 91.60%, iou: 10.22%, f1: 18.05%, 76.89ms
@20230619_0834 [EP 241/500] lr: 0.0002496606030035764, took: 0h:16m:14s, ETA: 2d:22h:4m:26s [TRAIN] loss: 0.0479, accu-50: 95.21%, iou: 90.88%, f1: 95.21% 440.09ms [EVAL] [518/518 step] loss: 0.2252, accu-50: 94.04%, iou: 63.79%, f1: 77.48%, 76.73ms
@20230619_0850 [EP 242/500] lr: 0.00024586686049588025, took: 0h:16m:14s, ETA: 2d:21h:48m:12s [TRAIN] loss: 0.0479, accu-50: 95.23%, iou: 90.88%, f1: 95.21% 437.90ms [EVAL] [518/518 step] loss: 0.2332, accu-50: 93.92%, iou: 62.79%, f1: 76.68%, 75.79ms
@20230619_0906 [EP 243/500] lr: 0.00024213077267631888, took: 0h:16m:14s, ETA: 2d:21h:31m:58s [TRAIN] loss: 0.0479, accu-50: 95.22%, iou: 90.89%, f1: 95.21% 437.33ms [EVAL] [518/518 step] loss: 0.5900, accu-50: 91.68%, iou: 26.46%, f1: 41.00%, 75.94ms
@20230619_0923 [EP 244/500] lr: 0.0002384514664299786, took: 0h:16m:14s, ETA: 2d:21h:15m:44s [TRAIN] loss: 0.0479, accu-50: 95.24%, iou: 90.89%, f1: 95.21% 438.59ms [EVAL] [518/518 step] loss: 0.1010, accu-50: 94.50%, iou: 81.79%, f1: 89.90%, 76.09ms
@20230619_0939 [EP 245/500] lr: 0.00023482806864194572, took: 0h:16m:13s, ETA: 2d:20h:55m:15s [TRAIN] loss: 0.0479, accu-50: 95.23%, iou: 90.89%, f1: 95.21% 440.00ms [EVAL] [518/518 step] loss: 0.0735, accu-50: 91.35%, iou: 86.39%, f1: 92.65%, 75.90ms
@20230619_0956 [EP 246/500] lr: 0.00023125972074922174, took: 0h:16m:14s, ETA: 2d:20h:43m:16s [TRAIN] loss: 0.0478, accu-50: 95.22%, iou: 90.89%, f1: 95.22% 439.80ms [EVAL] [518/518 step] loss: 0.0704, accu-50: 92.48%, iou: 86.91%, f1: 92.96%, 76.24ms
@20230619_1012 [EP 247/500] lr: 0.0002277456078445539, took: 0h:16m:14s, ETA: 2d:20h:27m:2s [TRAIN] loss: 0.0478, accu-50: 95.23%, iou: 90.89%, f1: 95.22% 440.02ms [EVAL] [518/518 step] loss: 0.2672, accu-50: 93.53%, iou: 58.49%, f1: 73.28%, 75.87ms
@20230619_1028 [EP 248/500] lr: 0.0002242848859168589, took: 0h:16m:14s, ETA: 2d:20h:10m:48s [TRAIN] loss: 0.0478, accu-50: 95.25%, iou: 90.91%, f1: 95.22% 441.20ms [EVAL] [518/518 step] loss: 0.1435, accu-50: 94.75%, iou: 75.17%, f1: 85.65%, 76.50ms
@20230619_1044 [EP 249/500] lr: 0.00022087675461079925, took: 0h:16m:14s, ETA: 2d:19h:54m:34s [TRAIN] loss: 0.0478, accu-50: 95.24%, iou: 90.90%, f1: 95.22% 440.16ms [EVAL] [518/518 step] loss: 0.5797, accu-50: 91.39%, iou: 27.29%, f1: 42.03%, 76.13ms
@20230619_1100 [EP 250/500] lr: 0.00021752039901912212, took: 0h:16m:14s, ETA: 2d:19h:38m:20s [TRAIN] loss: 0.0477, accu-50: 95.24%, iou: 90.91%, f1: 95.23% 439.82ms [EVAL] [518/518 step] loss: 0.0729, accu-50: 93.29%, iou: 86.48%, f1: 92.71%, 75.83ms
@20230619_1117 [EP 251/500] lr: 0.00021421506244223565, took: 0h:16m:14s, ETA: 2d:19h:22m:6s [TRAIN] loss: 0.0478, accu-50: 95.23%, iou: 90.90%, f1: 95.22% 439.50ms [EVAL] [518/518 step] loss: 0.2452, accu-50: 93.49%, iou: 61.23%, f1: 75.48%, 76.05ms
@20230619_1133 [EP 252/500] lr: 0.00021095994452480227, took: 0h:16m:14s, ETA: 2d:19h:5m:52s [TRAIN] loss: 0.0477, accu-50: 95.25%, iou: 90.92%, f1: 95.23% 437.51ms [EVAL] [518/518 step] loss: 0.0716, accu-50: 91.55%, iou: 86.71%, f1: 92.84%, 76.10ms
@20230619_1149 [EP 253/500] lr: 0.0002077542885672301, took: 0h:16m:14s, ETA: 2d:18h:49m:38s [TRAIN] loss: 0.0477, accu-50: 95.25%, iou: 90.91%, f1: 95.23% 438.61ms [EVAL] [518/518 step] loss: 0.6344, accu-50: 91.03%, iou: 22.99%, f1: 36.56%, 76.19ms
@20230619_1205 [EP 254/500] lr: 0.00020459735242184252, took: 0h:16m:14s, ETA: 2d:18h:33m:24s [TRAIN] loss: 0.0477, accu-50: 95.22%, iou: 90.91%, f1: 95.23% 439.35ms [EVAL] [518/518 step] loss: 0.0779, accu-50: 93.74%, iou: 85.63%, f1: 92.21%, 76.23ms
@20230619_1221 [EP 255/500] lr: 0.00020148837938904762, took: 0h:16m:14s, ETA: 2d:18h:17m:10s [TRAIN] loss: 0.0477, accu-50: 95.24%, iou: 90.92%, f1: 95.23% 438.00ms [EVAL] [518/518 step] loss: 0.1805, accu-50: 94.09%, iou: 69.86%, f1: 81.95%, 76.10ms
@20230619_1238 [EP 256/500] lr: 0.00019842665642499924, took: 0h:16m:14s, ETA: 2d:18h:0m:56s [TRAIN] loss: 0.0477, accu-50: 95.24%, iou: 90.92%, f1: 95.23% 439.20ms [EVAL] [518/518 step] loss: 0.0950, accu-50: 93.75%, iou: 82.78%, f1: 90.50%, 76.14ms
@20230619_1254 [EP 257/500] lr: 0.0001954114413820207, took: 0h:16m:13s, ETA: 2d:17h:40m:39s [TRAIN] loss: 0.0477, accu-50: 95.25%, iou: 90.92%, f1: 95.23% 438.20ms [EVAL] [518/518 step] loss: 0.1134, accu-50: 94.29%, iou: 79.79%, f1: 88.66%, 76.21ms
@20230619_1310 [EP 258/500] lr: 0.00019244206487201154, took: 0h:16m:13s, ETA: 2d:17h:24m:26s [TRAIN] loss: 0.0477, accu-50: 95.24%, iou: 90.92%, f1: 95.23% 440.20ms [EVAL] [518/518 step] loss: 0.0859, accu-50: 93.98%, iou: 84.28%, f1: 91.41%, 76.03ms
@20230619_1326 [EP 259/500] lr: 0.0001895177992992103, took: 0h:16m:13s, ETA: 2d:17h:8m:13s [TRAIN] loss: 0.0476, accu-50: 95.25%, iou: 90.93%, f1: 95.24% 438.28ms [EVAL] [518/518 step] loss: 0.1509, accu-50: 94.33%, iou: 74.10%, f1: 84.91%, 75.84ms
@20230619_1342 [EP 260/500] lr: 0.0001866379752755165, took: 0h:16m:13s, ETA: 2d:16h:52m:0s [TRAIN] loss: 0.0476, accu-50: 95.27%, iou: 90.93%, f1: 95.24% 438.80ms [EVAL] [518/518 step] loss: 0.1292, accu-50: 94.07%, iou: 77.34%, f1: 87.08%, 75.96ms
@20230619_1359 [EP 261/500] lr: 0.00018380189430899918, took: 0h:16m:13s, ETA: 2d:16h:35m:47s [TRAIN] loss: 0.0476, accu-50: 95.23%, iou: 90.94%, f1: 95.24% 438.59ms [EVAL] [518/518 step] loss: 0.3788, accu-50: 93.17%, iou: 45.82%, f1: 62.12%, 75.95ms
@20230619_1415 [EP 262/500] lr: 0.0001810089306673035, took: 0h:16m:13s, ETA: 2d:16h:19m:34s [TRAIN] loss: 0.0476, accu-50: 95.26%, iou: 90.94%, f1: 95.24% 439.23ms [EVAL] [518/518 step] loss: 0.0883, accu-50: 93.57%, iou: 83.88%, f1: 91.17%, 76.06ms
@20230619_1431 [EP 263/500] lr: 0.00017825840041041374, took: 0h:16m:13s, ETA: 2d:16h:3m:21s [TRAIN] loss: 0.0476, accu-50: 95.25%, iou: 90.94%, f1: 95.24% 438.35ms [EVAL] [518/518 step] loss: 0.0756, accu-50: 93.58%, iou: 86.02%, f1: 92.44%, 76.37ms
@20230619_1447 [EP 264/500] lr: 0.00017554966325405985, took: 0h:16m:13s, ETA: 2d:15h:47m:8s [TRAIN] loss: 0.0476, accu-50: 95.25%, iou: 90.94%, f1: 95.24% 438.33ms [EVAL] [518/518 step] loss: 0.3150, accu-50: 93.46%, iou: 52.81%, f1: 68.50%, 76.21ms
@20230619_1503 [EP 265/500] lr: 0.000172882093465887, took: 0h:16m:13s, ETA: 2d:15h:30m:55s [TRAIN] loss: 0.0475, accu-50: 95.25%, iou: 90.95%, f1: 95.25% 438.07ms [EVAL] [518/518 step] loss: 0.1012, accu-50: 94.23%, iou: 81.76%, f1: 89.88%, 76.14ms
@20230619_1519 [EP 266/500] lr: 0.00017025505076162517, took: 0h:16m:13s, ETA: 2d:15h:14m:42s [TRAIN] loss: 0.0476, accu-50: 95.24%, iou: 90.94%, f1: 95.24% 438.10ms [EVAL] [518/518 step] loss: 0.1031, accu-50: 94.28%, iou: 81.45%, f1: 89.69%, 76.06ms
@20230619_1536 [EP 267/500] lr: 0.00016766792396083474, took: 0h:16m:13s, ETA: 2d:14h:58m:29s [TRAIN] loss: 0.0475, accu-50: 95.26%, iou: 90.95%, f1: 95.25% 438.30ms [EVAL] [518/518 step] loss: 0.2578, accu-50: 93.04%, iou: 59.62%, f1: 74.22%, 75.94ms
@20230619_1552 [EP 268/500] lr: 0.00016512011643499136, took: 0h:16m:13s, ETA: 2d:14h:42m:16s [TRAIN] loss: 0.0475, accu-50: 95.26%, iou: 90.95%, f1: 95.25% 438.61ms [EVAL] [518/518 step] loss: 0.1156, accu-50: 94.65%, iou: 79.46%, f1: 88.44%, 76.22ms
@20230619_1608 [EP 269/500] lr: 0.00016261103155557066, took: 0h:16m:13s, ETA: 2d:14h:26m:3s [TRAIN] loss: 0.0475, accu-50: 95.26%, iou: 90.95%, f1: 95.25% 436.46ms [EVAL] [518/518 step] loss: 0.1075, accu-50: 93.82%, iou: 80.74%, f1: 89.25%, 76.15ms
@20230619_1624 [EP 270/500] lr: 0.00016014005814213306, took: 0h:16m:13s, ETA: 2d:14h:9m:50s [TRAIN] loss: 0.0475, accu-50: 95.25%, iou: 90.95%, f1: 95.25% 437.73ms [EVAL] [518/518 step] loss: 0.1849, accu-50: 94.02%, iou: 69.24%, f1: 81.51%, 76.00ms
@20230619_1640 [EP 271/500] lr: 0.00015770664322189987, took: 0h:16m:13s, ETA: 2d:13h:53m:37s [TRAIN] loss: 0.0475, accu-50: 95.27%, iou: 90.95%, f1: 95.25% 438.92ms [EVAL] [518/518 step] loss: 0.0946, accu-50: 94.01%, iou: 82.84%, f1: 90.54%, 76.07ms
@20230619_1656 [EP 272/500] lr: 0.00015531020471826196, took: 0h:16m:13s, ETA: 2d:13h:37m:24s [TRAIN] loss: 0.0475, accu-50: 95.26%, iou: 90.95%, f1: 95.25% 438.57ms [EVAL] [518/518 step] loss: 0.0705, accu-50: 93.12%, iou: 86.89%, f1: 92.95%, 76.01ms
@20230619_1713 [EP 273/500] lr: 0.00015295018965844065, took: 0h:16m:13s, ETA: 2d:13h:21m:11s [TRAIN] loss: 0.0475, accu-50: 95.27%, iou: 90.96%, f1: 95.25% 438.72ms [EVAL] [518/518 step] loss: 0.0741, accu-50: 92.24%, iou: 86.28%, f1: 92.59%, 76.06ms
@20230619_1729 [EP 274/500] lr: 0.0001506260159658268, took: 0h:16m:13s, ETA: 2d:13h:4m:58s [TRAIN] loss: 0.0474, accu-50: 95.27%, iou: 90.96%, f1: 95.26% 438.61ms [EVAL] [518/518 step] loss: 0.0704, accu-50: 92.69%, iou: 86.92%, f1: 92.96%, 76.15ms
@20230619_1745 [EP 275/500] lr: 0.00014833717432338744, took: 0h:16m:13s, ETA: 2d:12h:48m:45s [TRAIN] loss: 0.0474, accu-50: 95.25%, iou: 90.97%, f1: 95.26% 438.90ms [EVAL] [518/518 step] loss: 0.1303, accu-50: 94.42%, iou: 77.16%, f1: 86.97%, 76.42ms
@20230619_1801 [EP 276/500] lr: 0.00014608311175834388, took: 0h:16m:13s, ETA: 2d:12h:32m:32s [TRAIN] loss: 0.0475, accu-50: 95.27%, iou: 90.96%, f1: 95.25% 439.39ms [EVAL] [518/518 step] loss: 0.0745, accu-50: 93.64%, iou: 86.21%, f1: 92.55%, 76.19ms
