

** [alpha] Launch Training on 20230703_1359
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "DLV3+",
  "baseModel": "ResNet50",
  "gpuIDs": [
    0
  ],
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 14,
  "lr_scheduling": "exp",
  "lr": 0.01,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/consolidate_train_db_20230703_1351.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230703_1351.txt",
  "exp_comment": "* New consolidate DB used (0703 version) - Athylene Gas Images near SongKang Dong\n* temperature_shift value changed from 15\n",
  "isCompleted": false,
  "config": "Config/TRAIN_DLV3_ResNet50_NEWDB.yaml"
}
@20230703_1403 [EP 1/500] lr: 0.009999999776482582, took: 0h:3m:55s, ETA: 1d:8h:34m:25s [TRAIN] loss: 0.3447, accu-50: 16.94%, iou: 50.98%, f1: 65.53% 239.03ms [EVAL] [261/261 step] loss: 0.7259, accu-50: 81.23%, iou: 16.69%, f1: 27.41%, 68.50ms
@20230704_0316 [EP 238/500] lr: 0.0011230006348341703, took: 0h:3m:19s, ETA: 0d:14h:28m:58s [TRAIN] loss: 0.0277, accu-50: 97.37%, iou: 94.62%, f1: 97.23% 211.17ms [EVAL] [261/261 step] loss: 0.0567, accu-50: 95.55%, iou: 89.30%, f1: 94.33%, 63.35ms
@20230704_0319 [EP 239/500] lr: 0.0011127304751425982, took: 0h:3m:19s, ETA: 0d:14h:25m:39s [TRAIN] loss: 0.0276, accu-50: 97.34%, iou: 94.63%, f1: 97.24% 211.12ms [EVAL] [261/261 step] loss: 0.0593, accu-50: 95.53%, iou: 88.85%, f1: 94.07%, 63.65ms
@20230704_0322 [EP 240/500] lr: 0.0011025543790310621, took: 0h:3m:19s, ETA: 0d:14h:22m:20s [TRAIN] loss: 0.0275, accu-50: 97.38%, iou: 94.65%, f1: 97.25% 211.30ms [EVAL] [261/261 step] loss: 0.0560, accu-50: 95.73%, iou: 89.43%, f1: 94.40%, 63.47ms
@20230704_0326 [EP 241/500] lr: 0.001092471182346344, took: 0h:3m:19s, ETA: 0d:14h:19m:1s [TRAIN] loss: 0.0274, accu-50: 97.39%, iou: 94.67%, f1: 97.26% 211.14ms [EVAL] [261/261 step] loss: 0.0581, accu-50: 95.54%, iou: 89.06%, f1: 94.19%, 63.34ms
@20230704_0329 [EP 242/500] lr: 0.0010824803030118346, took: 0h:3m:19s, ETA: 0d:14h:15m:42s [TRAIN] loss: 0.0273, accu-50: 97.40%, iou: 94.68%, f1: 97.27% 211.17ms [EVAL] [261/261 step] loss: 0.0565, accu-50: 95.58%, iou: 89.35%, f1: 94.35%, 62.98ms
@20230704_0332 [EP 243/500] lr: 0.0010725808097049594, took: 0h:3m:19s, ETA: 0d:14h:12m:23s [TRAIN] loss: 0.0274, accu-50: 97.42%, iou: 94.68%, f1: 97.26% 211.17ms [EVAL] [261/261 step] loss: 0.0568, accu-50: 95.69%, iou: 89.30%, f1: 94.32%, 63.14ms
@20230704_0335 [EP 244/500] lr: 0.0010627717711031437, took: 0h:3m:19s, ETA: 0d:14h:9m:4s [TRAIN] loss: 0.0273, accu-50: 97.41%, iou: 94.70%, f1: 97.27% 211.16ms [EVAL] [261/261 step] loss: 0.0553, accu-50: 95.24%, iou: 89.56%, f1: 94.47%, 62.92ms
@20230704_0339 [EP 245/500] lr: 0.0010530524887144566, took: 0h:3m:19s, ETA: 0d:14h:5m:45s [TRAIN] loss: 0.0272, accu-50: 97.42%, iou: 94.71%, f1: 97.28% 211.11ms [EVAL] [261/261 step] loss: 0.0620, accu-50: 94.59%, iou: 88.36%, f1: 93.80%, 63.17ms
@20230704_0342 [EP 246/500] lr: 0.0010434220312163234, took: 0h:3m:19s, ETA: 0d:14h:2m:26s [TRAIN] loss: 0.0272, accu-50: 97.44%, iou: 94.71%, f1: 97.28% 211.20ms [EVAL] [261/261 step] loss: 0.0559, accu-50: 95.42%, iou: 89.44%, f1: 94.41%, 63.08ms
@20230704_0345 [EP 247/500] lr: 0.0010338797001168132, took: 0h:3m:19s, ETA: 0d:13h:59m:7s [TRAIN] loss: 0.0271, accu-50: 97.43%, iou: 94.73%, f1: 97.29% 211.15ms [EVAL] [261/261 step] loss: 0.0551, accu-50: 94.74%, iou: 89.60%, f1: 94.49%, 63.16ms
@20230704_0349 [EP 248/500] lr: 0.0010244245640933514, took: 0h:3m:19s, ETA: 0d:13h:55m:48s [TRAIN] loss: 0.0271, accu-50: 97.43%, iou: 94.74%, f1: 97.29% 211.19ms [EVAL] [261/261 step] loss: 0.0546, accu-50: 94.64%, iou: 89.68%, f1: 94.54%, 63.03ms
@20230704_0352 [EP 249/500] lr: 0.0010150560410693288, took: 0h:3m:19s, ETA: 0d:13h:52m:29s [TRAIN] loss: 0.0270, accu-50: 97.43%, iou: 94.75%, f1: 97.30% 211.15ms [EVAL] [261/261 step] loss: 0.0564, accu-50: 94.67%, iou: 89.36%, f1: 94.36%, 63.12ms
@20230704_0355 [EP 250/500] lr: 0.001005773083306849, took: 0h:3m:19s, ETA: 0d:13h:49m:10s [TRAIN] loss: 0.0269, accu-50: 97.44%, iou: 94.77%, f1: 97.31% 211.23ms [EVAL] [261/261 step] loss: 0.0576, accu-50: 94.50%, iou: 89.14%, f1: 94.24%, 63.08ms
@20230704_0359 [EP 251/500] lr: 0.000996574992313981, took: 0h:3m:19s, ETA: 0d:13h:45m:51s [TRAIN] loss: 0.0269, accu-50: 97.42%, iou: 94.77%, f1: 97.31% 211.13ms [EVAL] [261/261 step] loss: 0.0552, accu-50: 94.27%, iou: 89.58%, f1: 94.48%, 63.00ms
@20230704_0402 [EP 252/500] lr: 0.000987461069598794, took: 0h:3m:19s, ETA: 0d:13h:42m:32s [TRAIN] loss: 0.0268, accu-50: 97.45%, iou: 94.78%, f1: 97.32% 211.21ms [EVAL] [261/261 step] loss: 0.0550, accu-50: 94.71%, iou: 89.60%, f1: 94.50%, 63.03ms
@20230704_0405 [EP 253/500] lr: 0.000978430500254035, took: 0h:3m:19s, ETA: 0d:13h:39m:13s [TRAIN] loss: 0.0269, accu-50: 97.44%, iou: 94.77%, f1: 97.31% 211.31ms [EVAL] [261/261 step] loss: 0.0579, accu-50: 94.61%, iou: 89.10%, f1: 94.21%, 63.20ms
@20230704_0409 [EP 254/500] lr: 0.0009694825857877731, took: 0h:3m:19s, ETA: 0d:13h:35m:54s [TRAIN] loss: 0.0268, accu-50: 97.44%, iou: 94.78%, f1: 97.32% 211.17ms [EVAL] [261/261 step] loss: 0.0557, accu-50: 94.64%, iou: 89.49%, f1: 94.43%, 63.05ms
@20230704_0412 [EP 255/500] lr: 0.0009606163948774338, took: 0h:3m:19s, ETA: 0d:13h:32m:35s [TRAIN] loss: 0.0267, accu-50: 97.46%, iou: 94.80%, f1: 97.33% 211.36ms [EVAL] [261/261 step] loss: 0.0572, accu-50: 94.91%, iou: 89.21%, f1: 94.28%, 62.94ms
@20230704_0415 [EP 256/500] lr: 0.0009518313454464078, took: 0h:3m:19s, ETA: 0d:13h:29m:16s [TRAIN] loss: 0.0267, accu-50: 97.46%, iou: 94.81%, f1: 97.33% 211.32ms [EVAL] [261/261 step] loss: 0.0566, accu-50: 94.60%, iou: 89.33%, f1: 94.34%, 63.26ms
@20230704_0419 [EP 257/500] lr: 0.0009431266225874424, took: 0h:3m:19s, ETA: 0d:13h:25m:57s [TRAIN] loss: 0.0267, accu-50: 97.46%, iou: 94.81%, f1: 97.33% 211.33ms [EVAL] [261/261 step] loss: 0.0591, accu-50: 94.71%, iou: 88.88%, f1: 94.09%, 63.19ms
@20230704_0422 [EP 258/500] lr: 0.0009345014696009457, took: 0h:3m:19s, ETA: 0d:13h:22m:38s [TRAIN] loss: 0.0266, accu-50: 97.47%, iou: 94.83%, f1: 97.34% 211.30ms [EVAL] [261/261 step] loss: 0.0553, accu-50: 94.80%, iou: 89.55%, f1: 94.47%, 63.21ms
@20230704_0425 [EP 259/500] lr: 0.0009259552462026477, took: 0h:3m:19s, ETA: 0d:13h:19m:19s [TRAIN] loss: 0.0265, accu-50: 97.47%, iou: 94.84%, f1: 97.35% 211.15ms [EVAL] [261/261 step] loss: 0.0549, accu-50: 94.68%, iou: 89.63%, f1: 94.51%, 63.24ms
@20230704_0429 [EP 260/500] lr: 0.0009174871956929564, took: 0h:3m:19s, ETA: 0d:13h:16m:0s [TRAIN] loss: 0.0265, accu-50: 97.47%, iou: 94.85%, f1: 97.35% 211.26ms [EVAL] [261/261 step] loss: 0.0552, accu-50: 94.56%, iou: 89.57%, f1: 94.48%, 63.05ms
@20230704_0432 [EP 261/500] lr: 0.0009090965031646192, took: 0h:3m:19s, ETA: 0d:13h:12m:41s [TRAIN] loss: 0.0265, accu-50: 97.47%, iou: 94.85%, f1: 97.35% 211.17ms [EVAL] [261/261 step] loss: 0.0549, accu-50: 94.85%, iou: 89.64%, f1: 94.51%, 63.11ms
@20230704_0435 [EP 262/500] lr: 0.0009007826447486877, took: 0h:3m:19s, ETA: 0d:13h:9m:22s [TRAIN] loss: 0.0264, accu-50: 97.48%, iou: 94.87%, f1: 97.36% 211.38ms [EVAL] [261/261 step] loss: 0.0546, accu-50: 94.68%, iou: 89.68%, f1: 94.54%, 63.59ms
@20230704_0439 [EP 263/500] lr: 0.0008925447473302484, took: 0h:3m:19s, ETA: 0d:13h:6m:3s [TRAIN] loss: 0.0263, accu-50: 97.48%, iou: 94.87%, f1: 97.37% 211.16ms [EVAL] [261/261 step] loss: 0.0599, accu-50: 94.27%, iou: 88.74%, f1: 94.01%, 64.03ms
@20230704_0442 [EP 264/500] lr: 0.0008843822288326919, took: 0h:3m:19s, ETA: 0d:13h:2m:44s [TRAIN] loss: 0.0264, accu-50: 97.48%, iou: 94.87%, f1: 97.36% 211.17ms [EVAL] [261/261 step] loss: 0.0556, accu-50: 94.50%, iou: 89.51%, f1: 94.44%, 63.50ms
@20230704_0445 [EP 265/500] lr: 0.0008762943325564265, took: 0h:3m:19s, ETA: 0d:12h:59m:25s [TRAIN] loss: 0.0262, accu-50: 97.48%, iou: 94.89%, f1: 97.38% 211.40ms [EVAL] [261/261 step] loss: 0.0554, accu-50: 94.11%, iou: 89.54%, f1: 94.46%, 63.06ms
@20230704_0449 [EP 266/500] lr: 0.0008682804182171822, took: 0h:3m:19s, ETA: 0d:12h:56m:6s [TRAIN] loss: 0.0263, accu-50: 97.50%, iou: 94.89%, f1: 97.37% 211.20ms [EVAL] [261/261 step] loss: 0.0556, accu-50: 94.43%, iou: 89.50%, f1: 94.44%, 62.99ms
@20230704_0452 [EP 267/500] lr: 0.0008603397873230278, took: 0h:3m:19s, ETA: 0d:12h:52m:47s [TRAIN] loss: 0.0262, accu-50: 97.50%, iou: 94.90%, f1: 97.38% 211.13ms [EVAL] [261/261 step] loss: 0.0555, accu-50: 94.22%, iou: 89.53%, f1: 94.45%, 62.99ms
@20230704_0455 [EP 268/500] lr: 0.0008524717413820326, took: 0h:3m:19s, ETA: 0d:12h:49m:28s [TRAIN] loss: 0.0262, accu-50: 97.50%, iou: 94.90%, f1: 97.38% 211.17ms [EVAL] [261/261 step] loss: 0.0558, accu-50: 94.16%, iou: 89.48%, f1: 94.42%, 62.99ms
@20230704_0459 [EP 269/500] lr: 0.0008446756983175874, took: 0h:3m:19s, ETA: 0d:12h:46m:9s [TRAIN] loss: 0.0261, accu-50: 97.49%, iou: 94.91%, f1: 97.39% 211.09ms [EVAL] [261/261 step] loss: 0.0557, accu-50: 94.31%, iou: 89.49%, f1: 94.43%, 63.04ms
@20230704_0502 [EP 270/500] lr: 0.0008369509596377611, took: 0h:3m:19s, ETA: 0d:12h:42m:50s [TRAIN] loss: 0.0260, accu-50: 97.51%, iou: 94.94%, f1: 97.40% 211.27ms [EVAL] [261/261 step] loss: 0.0552, accu-50: 94.21%, iou: 89.58%, f1: 94.48%, 63.11ms
@20230704_0505 [EP 271/500] lr: 0.0008292968268506229, took: 0h:3m:19s, ETA: 0d:12h:39m:31s [TRAIN] loss: 0.0260, accu-50: 97.51%, iou: 94.94%, f1: 97.40% 211.13ms [EVAL] [261/261 step] loss: 0.0567, accu-50: 94.50%, iou: 89.30%, f1: 94.33%, 63.14ms
@20230704_0509 [EP 272/500] lr: 0.0008217127178795636, took: 0h:3m:19s, ETA: 0d:12h:36m:12s [TRAIN] loss: 0.0260, accu-50: 97.51%, iou: 94.94%, f1: 97.40% 211.10ms [EVAL] [261/261 step] loss: 0.0553, accu-50: 94.30%, iou: 89.55%, f1: 94.47%, 63.19ms
@20230704_0512 [EP 273/500] lr: 0.0008141979342326522, took: 0h:3m:19s, ETA: 0d:12h:32m:53s [TRAIN] loss: 0.0259, accu-50: 97.51%, iou: 94.95%, f1: 97.41% 211.06ms [EVAL] [261/261 step] loss: 0.0546, accu-50: 94.61%, iou: 89.68%, f1: 94.54%, 63.03ms
@20230704_0515 [EP 274/500] lr: 0.0008067518938332796, took: 0h:3m:19s, ETA: 0d:12h:29m:34s [TRAIN] loss: 0.0258, accu-50: 97.51%, iou: 94.97%, f1: 97.42% 211.18ms [EVAL] [261/261 step] loss: 0.0548, accu-50: 94.56%, iou: 89.65%, f1: 94.52%, 63.11ms
@20230704_0519 [EP 275/500] lr: 0.0007993739563971758, took: 0h:3m:19s, ETA: 0d:12h:26m:15s [TRAIN] loss: 0.0258, accu-50: 97.53%, iou: 94.98%, f1: 97.42% 211.12ms [EVAL] [261/261 step] loss: 0.0551, accu-50: 94.50%, iou: 89.60%, f1: 94.49%, 63.03ms
@20230704_0522 [EP 276/500] lr: 0.0007920634816400707, took: 0h:3m:19s, ETA: 0d:12h:22m:56s [TRAIN] loss: 0.0258, accu-50: 97.53%, iou: 94.98%, f1: 97.42% 211.16ms [EVAL] [261/261 step] loss: 0.0546, accu-50: 94.65%, iou: 89.68%, f1: 94.54%, 63.04ms
@20230704_0525 [EP 277/500] lr: 0.0007848198874853551, took: 0h:3m:19s, ETA: 0d:12h:19m:37s [TRAIN] loss: 0.0257, accu-50: 97.54%, iou: 95.00%, f1: 97.43% 211.20ms [EVAL] [261/261 step] loss: 0.0548, accu-50: 94.89%, iou: 89.65%, f1: 94.52%, 63.16ms
@20230704_0529 [EP 278/500] lr: 0.0007776425336487591, took: 0h:3m:19s, ETA: 0d:12h:16m:18s [TRAIN] loss: 0.0257, accu-50: 97.54%, iou: 95.00%, f1: 97.43% 211.16ms [EVAL] [261/261 step] loss: 0.0550, accu-50: 94.65%, iou: 89.61%, f1: 94.50%, 63.07ms
@20230704_0532 [EP 279/500] lr: 0.0007705307798460126, took: 0h:3m:19s, ETA: 0d:12h:12m:59s [TRAIN] loss: 0.0257, accu-50: 97.55%, iou: 95.00%, f1: 97.43% 211.24ms [EVAL] [261/261 step] loss: 0.0547, accu-50: 94.78%, iou: 89.66%, f1: 94.53%, 63.17ms
@20230704_0535 [EP 280/500] lr: 0.0007634841022081673, took: 0h:3m:19s, ETA: 0d:12h:9m:40s [TRAIN] loss: 0.0256, accu-50: 97.54%, iou: 95.01%, f1: 97.44% 211.23ms [EVAL] [261/261 step] loss: 0.0556, accu-50: 94.63%, iou: 89.50%, f1: 94.44%, 63.13ms
@20230704_0539 [EP 281/500] lr: 0.0007565018604509532, took: 0h:3m:19s, ETA: 0d:12h:6m:21s [TRAIN] loss: 0.0256, accu-50: 97.55%, iou: 95.02%, f1: 97.44% 211.26ms [EVAL] [261/261 step] loss: 0.0554, accu-50: 94.67%, iou: 89.54%, f1: 94.46%, 63.15ms
@20230704_0542 [EP 282/500] lr: 0.0007495834724977612, took: 0h:3m:19s, ETA: 0d:12h:3m:2s [TRAIN] loss: 0.0256, accu-50: 97.56%, iou: 95.01%, f1: 97.44% 211.12ms [EVAL] [261/261 step] loss: 0.0552, accu-50: 94.64%, iou: 89.57%, f1: 94.48%, 63.23ms
@20230704_0545 [EP 283/500] lr: 0.0007427283562719822, took: 0h:3m:19s, ETA: 0d:11h:59m:43s [TRAIN] loss: 0.0256, accu-50: 97.55%, iou: 95.02%, f1: 97.44% 211.21ms [EVAL] [261/261 step] loss: 0.0547, accu-50: 94.42%, iou: 89.67%, f1: 94.53%, 63.00ms
@20230704_0549 [EP 284/500] lr: 0.0007359359296970069, took: 0h:3m:19s, ETA: 0d:11h:56m:24s [TRAIN] loss: 0.0254, accu-50: 97.57%, iou: 95.05%, f1: 97.46% 211.17ms [EVAL] [261/261 step] loss: 0.0549, accu-50: 94.55%, iou: 89.63%, f1: 94.51%, 62.87ms
@20230704_0552 [EP 285/500] lr: 0.0007292056106962264, took: 0h:3m:19s, ETA: 0d:11h:53m:5s [TRAIN] loss: 0.0255, accu-50: 97.57%, iou: 95.04%, f1: 97.45% 211.19ms [EVAL] [261/261 step] loss: 0.0551, accu-50: 94.59%, iou: 89.59%, f1: 94.49%, 63.55ms
@20230704_0555 [EP 286/500] lr: 0.0007225368754006922, took: 0h:3m:19s, ETA: 0d:11h:49m:46s [TRAIN] loss: 0.0254, accu-50: 97.57%, iou: 95.06%, f1: 97.46% 211.31ms [EVAL] [261/261 step] loss: 0.0544, accu-50: 94.62%, iou: 89.73%, f1: 94.56%, 63.95ms
@20230704_0559 [EP 287/500] lr: 0.0007159290835261345, took: 0h:3m:19s, ETA: 0d:11h:46m:27s [TRAIN] loss: 0.0253, accu-50: 97.58%, iou: 95.06%, f1: 97.47% 211.18ms [EVAL] [261/261 step] loss: 0.0549, accu-50: 94.63%, iou: 89.64%, f1: 94.51%, 63.71ms
@20230704_0602 [EP 288/500] lr: 0.0007093817112036049, took: 0h:3m:19s, ETA: 0d:11h:43m:8s [TRAIN] loss: 0.0252, accu-50: 97.59%, iou: 95.08%, f1: 97.48% 211.18ms [EVAL] [261/261 step] loss: 0.0561, accu-50: 94.69%, iou: 89.41%, f1: 94.39%, 63.04ms
@20230704_0605 [EP 289/500] lr: 0.0007028942927718163, took: 0h:3m:19s, ETA: 0d:11h:39m:49s [TRAIN] loss: 0.0252, accu-50: 97.59%, iou: 95.08%, f1: 97.48% 211.11ms [EVAL] [261/261 step] loss: 0.0553, accu-50: 94.83%, iou: 89.56%, f1: 94.47%, 63.21ms
@20230704_0609 [EP 290/500] lr: 0.0006964661297388375, took: 0h:3m:19s, ETA: 0d:11h:36m:30s [TRAIN] loss: 0.0252, accu-50: 97.59%, iou: 95.09%, f1: 97.48% 211.19ms [EVAL] [261/261 step] loss: 0.0553, accu-50: 94.78%, iou: 89.56%, f1: 94.47%, 63.04ms
@20230704_0612 [EP 291/500] lr: 0.0006900967564433813, took: 0h:3m:19s, ETA: 0d:11h:33m:11s [TRAIN] loss: 0.0252, accu-50: 97.59%, iou: 95.09%, f1: 97.48% 211.16ms [EVAL] [261/261 step] loss: 0.0571, accu-50: 94.66%, iou: 89.25%, f1: 94.29%, 63.06ms
@20230704_0615 [EP 292/500] lr: 0.0006837856490164995, took: 0h:3m:19s, ETA: 0d:11h:29m:52s [TRAIN] loss: 0.0251, accu-50: 97.59%, iou: 95.11%, f1: 97.49% 211.12ms [EVAL] [261/261 step] loss: 0.0549, accu-50: 95.08%, iou: 89.62%, f1: 94.51%, 63.21ms
@20230704_0619 [EP 293/500] lr: 0.0006775322835892439, took: 0h:3m:19s, ETA: 0d:11h:26m:33s [TRAIN] loss: 0.0250, accu-50: 97.60%, iou: 95.12%, f1: 97.50% 211.15ms [EVAL] [261/261 step] loss: 0.0559, accu-50: 95.14%, iou: 89.46%, f1: 94.41%, 63.02ms
@20230704_0622 [EP 294/500] lr: 0.0006713360780850053, took: 0h:3m:19s, ETA: 0d:11h:23m:14s [TRAIN] loss: 0.0250, accu-50: 97.60%, iou: 95.13%, f1: 97.50% 211.14ms [EVAL] [261/261 step] loss: 0.0546, accu-50: 94.99%, iou: 89.69%, f1: 94.54%, 63.15ms
@20230704_0625 [EP 295/500] lr: 0.0006651965668424964, took: 0h:3m:19s, ETA: 0d:11h:19m:55s [TRAIN] loss: 0.0250, accu-50: 97.60%, iou: 95.14%, f1: 97.50% 211.16ms [EVAL] [261/261 step] loss: 0.0569, accu-50: 95.16%, iou: 89.27%, f1: 94.31%, 63.18ms
@20230704_0629 [EP 296/500] lr: 0.0006591131677851081, took: 0h:3m:19s, ETA: 0d:11h:16m:36s [TRAIN] loss: 0.0249, accu-50: 97.61%, iou: 95.15%, f1: 97.51% 211.11ms [EVAL] [261/261 step] loss: 0.0548, accu-50: 95.12%, iou: 89.65%, f1: 94.52%, 63.16ms
@20230704_0632 [EP 297/500] lr: 0.0006530854152515531, took: 0h:3m:19s, ETA: 0d:11h:13m:17s [TRAIN] loss: 0.0248, accu-50: 97.60%, iou: 95.16%, f1: 97.52% 211.15ms [EVAL] [261/261 step] loss: 0.0549, accu-50: 95.19%, iou: 89.63%, f1: 94.51%, 63.15ms
@20230704_0635 [EP 298/500] lr: 0.0006471127853728831, took: 0h:3m:19s, ETA: 0d:11h:9m:58s [TRAIN] loss: 0.0248, accu-50: 97.62%, iou: 95.16%, f1: 97.52% 211.24ms [EVAL] [261/261 step] loss: 0.0563, accu-50: 95.61%, iou: 89.39%, f1: 94.37%, 63.01ms
@20230704_0639 [EP 299/500] lr: 0.0006411948124878109, took: 0h:3m:19s, ETA: 0d:11h:6m:39s [TRAIN] loss: 0.0248, accu-50: 97.61%, iou: 95.16%, f1: 97.52% 211.19ms [EVAL] [261/261 step] loss: 0.0551, accu-50: 95.36%, iou: 89.60%, f1: 94.49%, 63.18ms
@20230704_0642 [EP 300/500] lr: 0.0006353309145197272, took: 0h:3m:19s, ETA: 0d:11h:3m:20s [TRAIN] loss: 0.0248, accu-50: 97.62%, iou: 95.16%, f1: 97.52% 211.20ms [EVAL] [261/261 step] loss: 0.0561, accu-50: 95.74%, iou: 89.42%, f1: 94.39%, 63.18ms
@20230704_0645 [EP 301/500] lr: 0.0006295206840150058, took: 0h:3m:19s, ETA: 0d:11h:0m:1s [TRAIN] loss: 0.0247, accu-50: 97.63%, iou: 95.18%, f1: 97.53% 211.10ms [EVAL] [261/261 step] loss: 0.0558, accu-50: 95.82%, iou: 89.48%, f1: 94.42%, 63.11ms
@20230704_0649 [EP 302/500] lr: 0.0006237635388970375, took: 0h:3m:19s, ETA: 0d:10h:56m:42s [TRAIN] loss: 0.0247, accu-50: 97.63%, iou: 95.19%, f1: 97.53% 211.15ms [EVAL] [261/261 step] loss: 0.0559, accu-50: 95.72%, iou: 89.45%, f1: 94.41%, 63.23ms
@20230704_0652 [EP 303/500] lr: 0.0006180590717121959, took: 0h:3m:19s, ETA: 0d:10h:53m:23s [TRAIN] loss: 0.0247, accu-50: 97.63%, iou: 95.19%, f1: 97.53% 211.32ms [EVAL] [261/261 step] loss: 0.0548, accu-50: 95.36%, iou: 89.65%, f1: 94.52%, 62.99ms
@20230704_0655 [EP 304/500] lr: 0.0006124068167991936, took: 0h:3m:19s, ETA: 0d:10h:50m:4s [TRAIN] loss: 0.0247, accu-50: 97.65%, iou: 95.19%, f1: 97.53% 211.14ms [EVAL] [261/261 step] loss: 0.0553, accu-50: 95.71%, iou: 89.57%, f1: 94.47%, 63.23ms
@20230704_0659 [EP 305/500] lr: 0.0006068061920814216, took: 0h:3m:19s, ETA: 0d:10h:46m:45s [TRAIN] loss: 0.0246, accu-50: 97.65%, iou: 95.20%, f1: 97.54% 211.19ms [EVAL] [261/261 step] loss: 0.0559, accu-50: 95.58%, iou: 89.45%, f1: 94.41%, 62.93ms
@20230704_0702 [EP 306/500] lr: 0.0006012567901052535, took: 0h:3m:19s, ETA: 0d:10h:43m:26s [TRAIN] loss: 0.0246, accu-50: 97.65%, iou: 95.21%, f1: 97.54% 211.19ms [EVAL] [261/261 step] loss: 0.0554, accu-50: 95.59%, iou: 89.54%, f1: 94.46%, 63.25ms
@20230704_0705 [EP 307/500] lr: 0.0005957581452094018, took: 0h:3m:19s, ETA: 0d:10h:40m:7s [TRAIN] loss: 0.0245, accu-50: 97.65%, iou: 95.21%, f1: 97.55% 211.22ms [EVAL] [261/261 step] loss: 0.0548, accu-50: 95.27%, iou: 89.65%, f1: 94.52%, 63.81ms
@20230704_0709 [EP 308/500] lr: 0.0005903097917325795, took: 0h:3m:19s, ETA: 0d:10h:36m:48s [TRAIN] loss: 0.0245, accu-50: 97.66%, iou: 95.22%, f1: 97.55% 211.13ms [EVAL] [261/261 step] loss: 0.0551, accu-50: 95.50%, iou: 89.60%, f1: 94.49%, 63.96ms
@20230704_0712 [EP 309/500] lr: 0.000584911264013499, took: 0h:3m:19s, ETA: 0d:10h:33m:29s [TRAIN] loss: 0.0245, accu-50: 97.66%, iou: 95.23%, f1: 97.55% 211.29ms [EVAL] [261/261 step] loss: 0.0549, accu-50: 95.42%, iou: 89.63%, f1: 94.51%, 63.26ms
@20230704_0715 [EP 310/500] lr: 0.0005795621545985341, took: 0h:3m:19s, ETA: 0d:10h:30m:10s [TRAIN] loss: 0.0245, accu-50: 97.66%, iou: 95.22%, f1: 97.55% 211.12ms [EVAL] [261/261 step] loss: 0.0546, accu-50: 95.24%, iou: 89.69%, f1: 94.54%, 62.98ms
@20230704_0719 [EP 311/500] lr: 0.0005742618814110756, took: 0h:3m:19s, ETA: 0d:10h:26m:51s [TRAIN] loss: 0.0244, accu-50: 97.66%, iou: 95.23%, f1: 97.56% 211.20ms [EVAL] [261/261 step] loss: 0.0546, accu-50: 95.25%, iou: 89.68%, f1: 94.54%, 62.94ms
@20230704_0722 [EP 312/500] lr: 0.0005690101534128189, took: 0h:3m:19s, ETA: 0d:10h:23m:32s [TRAIN] loss: 0.0244, accu-50: 97.67%, iou: 95.23%, f1: 97.56% 211.20ms [EVAL] [261/261 step] loss: 0.0544, accu-50: 95.10%, iou: 89.72%, f1: 94.56%, 63.16ms
@20230704_0725 [EP 313/500] lr: 0.0005638063885271549, took: 0h:3m:19s, ETA: 0d:10h:20m:13s [TRAIN] loss: 0.0244, accu-50: 97.67%, iou: 95.24%, f1: 97.56% 211.18ms [EVAL] [261/261 step] loss: 0.0547, accu-50: 95.19%, iou: 89.67%, f1: 94.53%, 62.91ms
@20230704_0729 [EP 314/500] lr: 0.0005586502375081182, took: 0h:3m:19s, ETA: 0d:10h:16m:54s [TRAIN] loss: 0.0244, accu-50: 97.66%, iou: 95.25%, f1: 97.56% 211.15ms [EVAL] [261/261 step] loss: 0.0546, accu-50: 94.89%, iou: 89.68%, f1: 94.54%, 62.99ms
@20230704_0732 [EP 315/500] lr: 0.0005535412346944213, took: 0h:3m:19s, ETA: 0d:10h:13m:35s [TRAIN] loss: 0.0243, accu-50: 97.67%, iou: 95.25%, f1: 97.57% 211.26ms [EVAL] [261/261 step] loss: 0.0545, accu-50: 95.02%, iou: 89.71%, f1: 94.55%, 63.06ms
@20230704_0735 [EP 316/500] lr: 0.0005484789726324379, took: 0h:3m:19s, ETA: 0d:10h:10m:16s [TRAIN] loss: 0.0244, accu-50: 97.67%, iou: 95.25%, f1: 97.56% 211.25ms [EVAL] [261/261 step] loss: 0.0547, accu-50: 95.00%, iou: 89.67%, f1: 94.53%, 63.08ms
@20230704_0738 [EP 317/500] lr: 0.0005434630438685417, took: 0h:3m:19s, ETA: 0d:10h:6m:57s [TRAIN] loss: 0.0244, accu-50: 97.66%, iou: 95.25%, f1: 97.56% 211.14ms [EVAL] [261/261 step] loss: 0.0549, accu-50: 95.12%, iou: 89.63%, f1: 94.51%, 63.15ms
