

** [alpha] Launch Training on 20230716_1615
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "DLV3+",
  "baseModel": "EffNetV2",
  "numGPUs": 4,
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": true,
  "prevEPOCH": 70,
  "resumeWeight": "/home/alpha/WorkSpace/GasDetectionProj/ModelDev/ModelTraining/multi_gpu_logs/model_weights/EffNetV2/20230714_1850_DLV3+_EffNetV2/20230714_1850_DLV3+_EffNetV2_BEST_070/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 10,
  "lr_scheduling": "cos",
  "lr": 0.01,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/consolidate_train_db_20230711_1637.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230711_1637.txt",
  "exp_comment": "* Updated Annotations are used\n* Updated consolidate DB used (0711_1637 version) - Updated DB \n* This consolidate DB is updated from 0703_2119 version \n* 4 GPUs are used to train models\n* EffNet Test\n",
  "isCompleted": false,
  "config": "./Config/TRAIN_DLV3_EffNetV2_20230711_resume.yaml",
  "numTrainDB": 11530,
  "numEvalDB": 3524
}
@20230716_1621 @20230716_1621 [EP 71/500] lr: 0.009524134919047356, took: 300.50s (avg: 300.50s), ETA: 1d:11h:45m:0s [TRAIN] loss: 0.1097, iou: 0.8035, f1: 0.8903 [EVAL] loss: 0.1367, iou: 0.7608, f1: 0.8633
@20230717_0127 @20230717_0127 [EP 354/500] lr: 0.0019853522535413504, took: 100.90s (avg: 100.90s), ETA: 0d:4h:3m:20s [TRAIN] loss: 0.0685, iou: 0.8725, f1: 0.9316 [EVAL] loss: 0.1081, iou: 0.8060, f1: 0.8919
@20230717_0129 @20230717_0129 [EP 355/500] lr: 0.0019603485707193613, took: 100.59s (avg: 100.59s), ETA: 0d:4h:1m:40s [TRAIN] loss: 0.0681, iou: 0.8731, f1: 0.9319 [EVAL] loss: 0.1077, iou: 0.8069, f1: 0.8923
@20230717_0131 @20230717_0131 [EP 356/500] lr: 0.0019354646792635322, took: 100.74s (avg: 100.74s), ETA: 0d:4h:0m:0s [TRAIN] loss: 0.0678, iou: 0.8737, f1: 0.9322 [EVAL] loss: 0.1078, iou: 0.8067, f1: 0.8922
@20230717_0132 @20230717_0132 [EP 357/500] lr: 0.0019107019761577249, took: 100.71s (avg: 100.71s), ETA: 0d:3h:58m:20s [TRAIN] loss: 0.0669, iou: 0.8752, f1: 0.9331 [EVAL] loss: 0.1080, iou: 0.8064, f1: 0.8920
@20230717_0134 @20230717_0134 [EP 358/500] lr: 0.0018860610434785485, took: 100.58s (avg: 100.58s), ETA: 0d:3h:56m:40s [TRAIN] loss: 0.0677, iou: 0.8738, f1: 0.9323 [EVAL] loss: 0.1083, iou: 0.8058, f1: 0.8917
@20230717_0136 @20230717_0136 [EP 359/500] lr: 0.0018615431617945433, took: 100.51s (avg: 100.51s), ETA: 0d:3h:55m:0s [TRAIN] loss: 0.0683, iou: 0.8728, f1: 0.9317 [EVAL] loss: 0.1083, iou: 0.8059, f1: 0.8917
@20230717_0138 @20230717_0138 [EP 360/500] lr: 0.0018371491460129619, took: 100.74s (avg: 100.74s), ETA: 0d:3h:53m:20s [TRAIN] loss: 0.0682, iou: 0.8729, f1: 0.9318 [EVAL] loss: 0.1075, iou: 0.8069, f1: 0.8925
@20230717_0139 @20230717_0139 [EP 361/500] lr: 0.0018128800438717008, took: 100.76s (avg: 100.76s), ETA: 0d:3h:51m:40s [TRAIN] loss: 0.0679, iou: 0.8734, f1: 0.9321 [EVAL] loss: 0.1075, iou: 0.8070, f1: 0.8925
@20230717_0141 @20230717_0141 [EP 362/500] lr: 0.0017887367866933346, took: 100.59s (avg: 100.59s), ETA: 0d:3h:50m:0s [TRAIN] loss: 0.0673, iou: 0.8744, f1: 0.9327 [EVAL] loss: 0.1082, iou: 0.8059, f1: 0.8918
@20230717_0143 @20230717_0143 [EP 363/500] lr: 0.001764720189385116, took: 100.47s (avg: 100.47s), ETA: 0d:3h:48m:20s [TRAIN] loss: 0.0674, iou: 0.8744, f1: 0.9326 [EVAL] loss: 0.1075, iou: 0.8070, f1: 0.8925
@20230717_0144 @20230717_0144 [EP 364/500] lr: 0.0017408314161002636, took: 100.46s (avg: 100.46s), ETA: 0d:3h:46m:40s [TRAIN] loss: 0.0683, iou: 0.8727, f1: 0.9317 [EVAL] loss: 0.1077, iou: 0.8068, f1: 0.8923
@20230717_0146 @20230717_0146 [EP 365/500] lr: 0.001717071165330708, took: 100.81s (avg: 100.81s), ETA: 0d:3h:45m:0s [TRAIN] loss: 0.0686, iou: 0.8723, f1: 0.9314 [EVAL] loss: 0.1079, iou: 0.8065, f1: 0.8921
@20230717_0148 @20230717_0148 [EP 366/500] lr: 0.0016934407176449895, took: 100.35s (avg: 100.35s), ETA: 0d:3h:43m:20s [TRAIN] loss: 0.0670, iou: 0.8750, f1: 0.9330 [EVAL] loss: 0.1087, iou: 0.8054, f1: 0.8913
@20230717_0149 @20230717_0149 [EP 367/500] lr: 0.0016699406551197171, took: 100.38s (avg: 100.38s), ETA: 0d:3h:41m:40s [TRAIN] loss: 0.0667, iou: 0.8755, f1: 0.9333 [EVAL] loss: 0.1088, iou: 0.8053, f1: 0.8912
@20230717_0151 @20230717_0151 [EP 368/500] lr: 0.0016465721419081092, took: 100.47s (avg: 100.47s), ETA: 0d:3h:40m:0s [TRAIN] loss: 0.0672, iou: 0.8746, f1: 0.9328 [EVAL] loss: 0.1086, iou: 0.8055, f1: 0.8914
@20230717_0153 @20230717_0153 [EP 369/500] lr: 0.0016233359929174185, took: 100.58s (avg: 100.58s), ETA: 0d:3h:38m:20s [TRAIN] loss: 0.0678, iou: 0.8737, f1: 0.9322 [EVAL] loss: 0.1081, iou: 0.8062, f1: 0.8919
@20230717_0154 @20230717_0154 [EP 370/500] lr: 0.0016002331394702196, took: 100.57s (avg: 100.57s), ETA: 0d:3h:36m:40s [TRAIN] loss: 0.0673, iou: 0.8745, f1: 0.9327 [EVAL] loss: 0.1083, iou: 0.8058, f1: 0.8917
@20230717_0156 @20230717_0156 [EP 371/500] lr: 0.0015772645128890872, took: 100.21s (avg: 100.21s), ETA: 0d:3h:35m:0s [TRAIN] loss: 0.0672, iou: 0.8747, f1: 0.9328 [EVAL] loss: 0.1078, iou: 0.8066, f1: 0.8922
@20230717_0158 @20230717_0158 [EP 372/500] lr: 0.001554430928081274, took: 100.37s (avg: 100.37s), ETA: 0d:3h:33m:20s [TRAIN] loss: 0.0672, iou: 0.8747, f1: 0.9328 [EVAL] loss: 0.1080, iou: 0.8064, f1: 0.8920
@20230717_0200 @20230717_0200 [EP 373/500] lr: 0.0015317334327846766, took: 100.30s (avg: 100.30s), ETA: 0d:3h:31m:40s [TRAIN] loss: 0.0665, iou: 0.8759, f1: 0.9335 [EVAL] loss: 0.1077, iou: 0.8067, f1: 0.8923
@20230717_0201 @20230717_0201 [EP 374/500] lr: 0.0015091729583218694, took: 100.30s (avg: 100.30s), ETA: 0d:3h:30m:0s [TRAIN] loss: 0.0671, iou: 0.8749, f1: 0.9329 [EVAL] loss: 0.1086, iou: 0.8056, f1: 0.8914
@20230717_0203 @20230717_0203 [EP 375/500] lr: 0.0014867502031847835, took: 100.24s (avg: 100.24s), ETA: 0d:3h:28m:20s [TRAIN] loss: 0.0666, iou: 0.8757, f1: 0.9334 [EVAL] loss: 0.1082, iou: 0.8062, f1: 0.8918
@20230717_0205 @20230717_0205 [EP 376/500] lr: 0.0014644660986959934, took: 100.33s (avg: 100.33s), ETA: 0d:3h:26m:40s [TRAIN] loss: 0.0661, iou: 0.8765, f1: 0.9339 [EVAL] loss: 0.1080, iou: 0.8064, f1: 0.8920
@20230717_0206 @20230717_0206 [EP 377/500] lr: 0.0014423215761780739, took: 100.50s (avg: 100.50s), ETA: 0d:3h:25m:0s [TRAIN] loss: 0.0665, iou: 0.8760, f1: 0.9335 [EVAL] loss: 0.1096, iou: 0.8045, f1: 0.8904
@20230717_0208 @20230717_0208 [EP 378/500] lr: 0.0014203175669535995, took: 100.26s (avg: 100.26s), ETA: 0d:3h:23m:20s [TRAIN] loss: 0.0670, iou: 0.8750, f1: 0.9330 [EVAL] loss: 0.1090, iou: 0.8052, f1: 0.8910
@20230717_0210 @20230717_0210 [EP 379/500] lr: 0.001398454885929823, took: 100.42s (avg: 100.42s), ETA: 0d:3h:21m:40s [TRAIN] loss: 0.0666, iou: 0.8757, f1: 0.9334 [EVAL] loss: 0.1090, iou: 0.8051, f1: 0.8910
@20230717_0211 @20230717_0211 [EP 380/500] lr: 0.001376734348013997, took: 100.64s (avg: 100.64s), ETA: 0d:3h:20m:0s [TRAIN] loss: 0.0670, iou: 0.8750, f1: 0.9330 [EVAL] loss: 0.1093, iou: 0.8048, f1: 0.8907
@20230717_0213 @20230717_0213 [EP 381/500] lr: 0.0013551568845286965, took: 100.66s (avg: 100.66s), ETA: 0d:3h:18m:20s [TRAIN] loss: 0.0667, iou: 0.8756, f1: 0.9333 [EVAL] loss: 0.1084, iou: 0.8059, f1: 0.8916
@20230717_0215 @20230717_0215 [EP 382/500] lr: 0.001333723310381174, took: 100.24s (avg: 100.24s), ETA: 0d:3h:16m:40s [TRAIN] loss: 0.0668, iou: 0.8753, f1: 0.9332 [EVAL] loss: 0.1084, iou: 0.8057, f1: 0.8916
@20230717_0216 @20230717_0216 [EP 383/500] lr: 0.0013124344404786825, took: 100.16s (avg: 100.16s), ETA: 0d:3h:15m:0s [TRAIN] loss: 0.0666, iou: 0.8756, f1: 0.9334 [EVAL] loss: 0.1087, iou: 0.8052, f1: 0.8913
@20230717_0218 @20230717_0218 [EP 384/500] lr: 0.0012912910897284746, took: 100.28s (avg: 100.28s), ETA: 0d:3h:13m:20s [TRAIN] loss: 0.0666, iou: 0.8758, f1: 0.9334 [EVAL] loss: 0.1085, iou: 0.8057, f1: 0.8915
@20230717_0220 @20230717_0220 [EP 385/500] lr: 0.0012702943058684468, took: 100.31s (avg: 100.31s), ETA: 0d:3h:11m:40s [TRAIN] loss: 0.0665, iou: 0.8760, f1: 0.9335 [EVAL] loss: 0.1086, iou: 0.8055, f1: 0.8914
@20230717_0222 @20230717_0222 [EP 386/500] lr: 0.0012494446709752083, took: 100.28s (avg: 100.28s), ETA: 0d:3h:10m:0s [TRAIN] loss: 0.0667, iou: 0.8755, f1: 0.9333 [EVAL] loss: 0.1084, iou: 0.8057, f1: 0.8916
@20230717_0223 @20230717_0223 [EP 387/500] lr: 0.0012287431163713336, took: 100.52s (avg: 100.52s), ETA: 0d:3h:8m:20s [TRAIN] loss: 0.0669, iou: 0.8752, f1: 0.9331 [EVAL] loss: 0.1083, iou: 0.8060, f1: 0.8917
@20230717_0225 @20230717_0225 [EP 388/500] lr: 0.0012081904569640756, took: 100.68s (avg: 100.68s), ETA: 0d:3h:6m:40s [TRAIN] loss: 0.0663, iou: 0.8762, f1: 0.9337 [EVAL] loss: 0.1091, iou: 0.8050, f1: 0.8909
@20230717_0227 @20230717_0227 [EP 389/500] lr: 0.0011877873912453651, took: 100.53s (avg: 100.53s), ETA: 0d:3h:5m:0s [TRAIN] loss: 0.0659, iou: 0.8770, f1: 0.9341 [EVAL] loss: 0.1090, iou: 0.8049, f1: 0.8910
@20230717_0228 @20230717_0228 [EP 390/500] lr: 0.0011675349669530988, took: 100.55s (avg: 100.55s), ETA: 0d:3h:3m:20s [TRAIN] loss: 0.0666, iou: 0.8757, f1: 0.9334 [EVAL] loss: 0.1089, iou: 0.8049, f1: 0.8911
@20230717_0230 @20230717_0230 [EP 391/500] lr: 0.0011474337661638856, took: 100.48s (avg: 100.48s), ETA: 0d:3h:1m:40s [TRAIN] loss: 0.0655, iou: 0.8776, f1: 0.9345 [EVAL] loss: 0.1089, iou: 0.8052, f1: 0.8911
@20230717_0232 @20230717_0232 [EP 392/500] lr: 0.0011274847202003002, took: 100.54s (avg: 100.54s), ETA: 0d:3h:0m:0s [TRAIN] loss: 0.0657, iou: 0.8773, f1: 0.9343 [EVAL] loss: 0.1086, iou: 0.8055, f1: 0.8914
@20230717_0233 @20230717_0233 [EP 393/500] lr: 0.0011076885275542736, took: 100.20s (avg: 100.20s), ETA: 0d:2h:58m:20s [TRAIN] loss: 0.0657, iou: 0.8773, f1: 0.9343 [EVAL] loss: 0.1091, iou: 0.8048, f1: 0.8909
@20230717_0235 @20230717_0235 [EP 394/500] lr: 0.0010880460031330585, took: 100.21s (avg: 100.21s), ETA: 0d:2h:56m:40s [TRAIN] loss: 0.0661, iou: 0.8766, f1: 0.9339 [EVAL] loss: 0.1087, iou: 0.8054, f1: 0.8913
@20230717_0237 @20230717_0237 [EP 395/500] lr: 0.001068557845428586, took: 100.47s (avg: 100.47s), ETA: 0d:2h:55m:0s [TRAIN] loss: 0.0663, iou: 0.8763, f1: 0.9337 [EVAL] loss: 0.1098, iou: 0.8037, f1: 0.8902
@20230717_0239 @20230717_0239 [EP 396/500] lr: 0.0010492249857634306, took: 100.49s (avg: 100.49s), ETA: 0d:2h:53m:20s [TRAIN] loss: 0.0664, iou: 0.8761, f1: 0.9336 [EVAL] loss: 0.1082, iou: 0.8062, f1: 0.8918
@20230717_0240 @20230717_0240 [EP 397/500] lr: 0.0010300480062142015, took: 100.18s (avg: 100.18s), ETA: 0d:2h:51m:40s [TRAIN] loss: 0.0663, iou: 0.8762, f1: 0.9337 [EVAL] loss: 0.1089, iou: 0.8051, f1: 0.8911
@20230717_0242 @20230717_0242 [EP 398/500] lr: 0.0010110278381034732, took: 100.41s (avg: 100.41s), ETA: 0d:2h:50m:0s [TRAIN] loss: 0.0666, iou: 0.8757, f1: 0.9334 [EVAL] loss: 0.1085, iou: 0.8056, f1: 0.8915
@20230717_0244 @20230717_0244 [EP 399/500] lr: 0.000992165063507855, took: 100.62s (avg: 100.62s), ETA: 0d:2h:48m:20s [TRAIN] loss: 0.0654, iou: 0.8777, f1: 0.9346 [EVAL] loss: 0.1088, iou: 0.8055, f1: 0.8912
@20230717_0245 @20230717_0245 [EP 400/500] lr: 0.0009734605555422604, took: 100.23s (avg: 100.23s), ETA: 0d:2h:46m:40s [TRAIN] loss: 0.0654, iou: 0.8778, f1: 0.9346 [EVAL] loss: 0.1094, iou: 0.8045, f1: 0.8906
@20230717_0247 @20230717_0247 [EP 401/500] lr: 0.0009549150126986206, took: 100.24s (avg: 100.24s), ETA: 0d:2h:45m:0s [TRAIN] loss: 0.0652, iou: 0.8781, f1: 0.9348 [EVAL] loss: 0.1089, iou: 0.8051, f1: 0.8911
@20230717_0249 @20230717_0249 [EP 402/500] lr: 0.0009365291916765273, took: 100.61s (avg: 100.61s), ETA: 0d:2h:43m:20s [TRAIN] loss: 0.0661, iou: 0.8765, f1: 0.9339 [EVAL] loss: 0.1084, iou: 0.8060, f1: 0.8916
@20230717_0250 @20230717_0250 [EP 403/500] lr: 0.0009183037327602506, took: 100.23s (avg: 100.23s), ETA: 0d:2h:41m:40s [TRAIN] loss: 0.0646, iou: 0.8793, f1: 0.9354 [EVAL] loss: 0.1089, iou: 0.8053, f1: 0.8911
@20230717_0252 @20230717_0252 [EP 404/500] lr: 0.0009002394508570433, took: 100.28s (avg: 100.28s), ETA: 0d:2h:40m:0s [TRAIN] loss: 0.0659, iou: 0.8769, f1: 0.9341 [EVAL] loss: 0.1083, iou: 0.8061, f1: 0.8917
@20230717_0254 @20230717_0254 [EP 405/500] lr: 0.0008823369862511754, took: 100.44s (avg: 100.44s), ETA: 0d:2h:38m:20s [TRAIN] loss: 0.0657, iou: 0.8772, f1: 0.9343 [EVAL] loss: 0.1086, iou: 0.8056, f1: 0.8914
@20230717_0255 @20230717_0255 [EP 406/500] lr: 0.0008645971538498998, took: 100.26s (avg: 100.26s), ETA: 0d:2h:36m:40s [TRAIN] loss: 0.0657, iou: 0.8774, f1: 0.9343 [EVAL] loss: 0.1084, iou: 0.8058, f1: 0.8916
@20230717_0257 @20230717_0257 [EP 407/500] lr: 0.0008470204775221646, took: 100.19s (avg: 100.19s), ETA: 0d:2h:35m:0s [TRAIN] loss: 0.0649, iou: 0.8786, f1: 0.9351 [EVAL] loss: 0.1093, iou: 0.8048, f1: 0.8907
@20230717_0259 @20230717_0259 [EP 408/500] lr: 0.0008296078303828835, took: 100.21s (avg: 100.21s), ETA: 0d:2h:33m:20s [TRAIN] loss: 0.0661, iou: 0.8765, f1: 0.9339 [EVAL] loss: 0.1090, iou: 0.8052, f1: 0.8910
@20230717_0300 @20230717_0300 [EP 409/500] lr: 0.0008123597945086658, took: 100.56s (avg: 100.56s), ETA: 0d:2h:31m:40s [TRAIN] loss: 0.0656, iou: 0.8776, f1: 0.9344 [EVAL] loss: 0.1085, iou: 0.8057, f1: 0.8915
@20230717_0302 @20230717_0302 [EP 410/500] lr: 0.0007952770683914423, took: 100.35s (avg: 100.35s), ETA: 0d:2h:30m:0s [TRAIN] loss: 0.0646, iou: 0.8791, f1: 0.9354 [EVAL] loss: 0.1087, iou: 0.8054, f1: 0.8913
@20230717_0304 @20230717_0304 [EP 411/500] lr: 0.000778360350523144, took: 100.19s (avg: 100.19s), ETA: 0d:2h:28m:20s [TRAIN] loss: 0.0647, iou: 0.8791, f1: 0.9353 [EVAL] loss: 0.1084, iou: 0.8059, f1: 0.8916
@20230717_0306 @20230717_0306 [EP 412/500] lr: 0.0007616103393957019, took: 100.21s (avg: 100.21s), ETA: 0d:2h:26m:40s [TRAIN] loss: 0.0650, iou: 0.8785, f1: 0.9350 [EVAL] loss: 0.1087, iou: 0.8055, f1: 0.8913
@20230717_0307 @20230717_0307 [EP 413/500] lr: 0.0007450276170857251, took: 100.44s (avg: 100.44s), ETA: 0d:2h:25m:0s [TRAIN] loss: 0.0659, iou: 0.8769, f1: 0.9341 [EVAL] loss: 0.1083, iou: 0.8060, f1: 0.8917
@20230717_0309 @20230717_0309 [EP 414/500] lr: 0.0007286128238774836, took: 100.29s (avg: 100.29s), ETA: 0d:2h:23m:20s [TRAIN] loss: 0.0651, iou: 0.8783, f1: 0.9349 [EVAL] loss: 0.1090, iou: 0.8050, f1: 0.8910
@20230717_0311 @20230717_0311 [EP 415/500] lr: 0.0007123667164705694, took: 100.43s (avg: 100.43s), ETA: 0d:2h:21m:40s [TRAIN] loss: 0.0652, iou: 0.8782, f1: 0.9348 [EVAL] loss: 0.1092, iou: 0.8048, f1: 0.8908
@20230717_0312 @20230717_0312 [EP 416/500] lr: 0.0006962898769415915, took: 100.49s (avg: 100.49s), ETA: 0d:2h:20m:0s [TRAIN] loss: 0.0656, iou: 0.8775, f1: 0.9344 [EVAL] loss: 0.1091, iou: 0.8050, f1: 0.8909
@20230717_0314 @20230717_0314 [EP 417/500] lr: 0.0006803828873671591, took: 100.57s (avg: 100.57s), ETA: 0d:2h:18m:20s [TRAIN] loss: 0.0654, iou: 0.8779, f1: 0.9346 [EVAL] loss: 0.1081, iou: 0.8063, f1: 0.8919
@20230717_0316 @20230717_0316 [EP 418/500] lr: 0.0006646465044468641, took: 100.47s (avg: 100.47s), ETA: 0d:2h:16m:40s [TRAIN] loss: 0.0643, iou: 0.8797, f1: 0.9357 [EVAL] loss: 0.1092, iou: 0.8048, f1: 0.8908
@20230717_0317 @20230717_0317 [EP 419/500] lr: 0.0006490812520496547, took: 100.61s (avg: 100.61s), ETA: 0d:2h:15m:0s [TRAIN] loss: 0.0656, iou: 0.8774, f1: 0.9344 [EVAL] loss: 0.1092, iou: 0.8049, f1: 0.8908
@20230717_0319 @20230717_0319 [EP 420/500] lr: 0.00063368771225214, took: 100.43s (avg: 100.43s), ETA: 0d:2h:13m:20s [TRAIN] loss: 0.0653, iou: 0.8779, f1: 0.9347 [EVAL] loss: 0.1089, iou: 0.8051, f1: 0.8911
@20230717_0321 @20230717_0321 [EP 421/500] lr: 0.0006184665835462511, took: 100.47s (avg: 100.47s), ETA: 0d:2h:11m:40s [TRAIN] loss: 0.0643, iou: 0.8798, f1: 0.9357 [EVAL] loss: 0.1085, iou: 0.8058, f1: 0.8915
@20230717_0323 @20230717_0323 [EP 422/500] lr: 0.0006034184480085969, took: 100.22s (avg: 100.22s), ETA: 0d:2h:10m:0s [TRAIN] loss: 0.0650, iou: 0.8785, f1: 0.9350 [EVAL] loss: 0.1084, iou: 0.8060, f1: 0.8916
@20230717_0324 @20230717_0324 [EP 423/500] lr: 0.0005885438877157867, took: 100.34s (avg: 100.34s), ETA: 0d:2h:8m:20s [TRAIN] loss: 0.0654, iou: 0.8778, f1: 0.9346 [EVAL] loss: 0.1089, iou: 0.8051, f1: 0.8911
@20230717_0326 @20230717_0326 [EP 424/500] lr: 0.0005738434265367687, took: 100.06s (avg: 100.06s), ETA: 0d:2h:6m:40s [TRAIN] loss: 0.0637, iou: 0.8807, f1: 0.9363 [EVAL] loss: 0.1087, iou: 0.8053, f1: 0.8913
@20230717_0328 @20230717_0328 [EP 425/500] lr: 0.0005593177629634738, took: 100.43s (avg: 100.43s), ETA: 0d:2h:5m:0s [TRAIN] loss: 0.0646, iou: 0.8791, f1: 0.9354 [EVAL] loss: 0.1083, iou: 0.8060, f1: 0.8917
@20230717_0329 @20230717_0329 [EP 426/500] lr: 0.0005449673626571894, took: 100.52s (avg: 100.52s), ETA: 0d:2h:3m:20s [TRAIN] loss: 0.0649, iou: 0.8788, f1: 0.9351 [EVAL] loss: 0.1085, iou: 0.8057, f1: 0.8915
@20230717_0331 @20230717_0331 [EP 427/500] lr: 0.0005307928659021854, took: 100.30s (avg: 100.30s), ETA: 0d:2h:1m:40s [TRAIN] loss: 0.0642, iou: 0.8800, f1: 0.9358 [EVAL] loss: 0.1084, iou: 0.8059, f1: 0.8916
@20230717_0333 @20230717_0333 [EP 428/500] lr: 0.0005167947965674102, took: 100.38s (avg: 100.38s), ETA: 0d:2h:0m:0s [TRAIN] loss: 0.0648, iou: 0.8789, f1: 0.9352 [EVAL] loss: 0.1083, iou: 0.8061, f1: 0.8917
@20230717_0334 @20230717_0334 [EP 429/500] lr: 0.0005029737367294729, took: 100.33s (avg: 100.33s), ETA: 0d:1h:58m:20s [TRAIN] loss: 0.0638, iou: 0.8806, f1: 0.9362 [EVAL] loss: 0.1086, iou: 0.8057, f1: 0.8914
@20230717_0336 @20230717_0336 [EP 430/500] lr: 0.0004893302102573216, took: 100.19s (avg: 100.19s), ETA: 0d:1h:56m:40s [TRAIN] loss: 0.0643, iou: 0.8798, f1: 0.9357 [EVAL] loss: 0.1084, iou: 0.8060, f1: 0.8916
@20230717_0338 @20230717_0338 [EP 431/500] lr: 0.0004758647410199046, took: 100.53s (avg: 100.53s), ETA: 0d:1h:55m:0s [TRAIN] loss: 0.0645, iou: 0.8793, f1: 0.9355 [EVAL] loss: 0.1087, iou: 0.8054, f1: 0.8913
@20230717_0340 @20230717_0340 [EP 432/500] lr: 0.0004625778819900006, took: 110.41s (avg: 110.41s), ETA: 0d:2h:4m:40s [TRAIN] loss: 0.0647, iou: 0.8790, f1: 0.9353 [EVAL] loss: 0.1085, iou: 0.8058, f1: 0.8915
@20230717_0341 @20230717_0341 [EP 433/500] lr: 0.0004494701570365578, took: 101.53s (avg: 101.53s), ETA: 0d:1h:52m:47s [TRAIN] loss: 0.0643, iou: 0.8797, f1: 0.9357 [EVAL] loss: 0.1087, iou: 0.8054, f1: 0.8913
@20230717_0343 @20230717_0343 [EP 434/500] lr: 0.00043654206092469394, took: 101.39s (avg: 101.39s), ETA: 0d:1h:51m:6s [TRAIN] loss: 0.0647, iou: 0.8791, f1: 0.9353 [EVAL] loss: 0.1084, iou: 0.8060, f1: 0.8916
@20230717_0345 @20230717_0345 [EP 435/500] lr: 0.00042379414662718773, took: 101.38s (avg: 101.38s), ETA: 0d:1h:49m:25s [TRAIN] loss: 0.0641, iou: 0.8801, f1: 0.9359 [EVAL] loss: 0.1085, iou: 0.8058, f1: 0.8915
@20230717_0346 @20230717_0346 [EP 436/500] lr: 0.00041122687980532646, took: 101.64s (avg: 101.64s), ETA: 0d:1h:47m:44s [TRAIN] loss: 0.0646, iou: 0.8793, f1: 0.9354 [EVAL] loss: 0.1081, iou: 0.8062, f1: 0.8919
@20230717_0348 @20230717_0348 [EP 437/500] lr: 0.0003988407552242279, took: 101.60s (avg: 101.60s), ETA: 0d:1h:46m:3s [TRAIN] loss: 0.0653, iou: 0.8779, f1: 0.9347 [EVAL] loss: 0.1078, iou: 0.8067, f1: 0.8922
@20230717_0350 @20230717_0350 [EP 438/500] lr: 0.0003866362967528403, took: 101.52s (avg: 101.52s), ETA: 0d:1h:44m:22s [TRAIN] loss: 0.0652, iou: 0.8781, f1: 0.9348 [EVAL] loss: 0.1083, iou: 0.8061, f1: 0.8917
@20230717_0352 @20230717_0352 [EP 439/500] lr: 0.0003746139700524509, took: 101.36s (avg: 101.36s), ETA: 0d:1h:42m:41s [TRAIN] loss: 0.0641, iou: 0.8802, f1: 0.9359 [EVAL] loss: 0.1080, iou: 0.8065, f1: 0.8920
@20230717_0353 @20230717_0353 [EP 440/500] lr: 0.00036277424078434706, took: 101.33s (avg: 101.33s), ETA: 0d:1h:41m:0s [TRAIN] loss: 0.0644, iou: 0.8795, f1: 0.9356 [EVAL] loss: 0.1080, iou: 0.8064, f1: 0.8920
@20230717_0355 @20230717_0355 [EP 441/500] lr: 0.0003511175746098161, took: 101.53s (avg: 101.53s), ETA: 0d:1h:39m:19s [TRAIN] loss: 0.0645, iou: 0.8795, f1: 0.9355 [EVAL] loss: 0.1084, iou: 0.8060, f1: 0.8916
@20230717_0357 @20230717_0357 [EP 442/500] lr: 0.00033964443719014525, took: 101.32s (avg: 101.32s), ETA: 0d:1h:37m:38s [TRAIN] loss: 0.0644, iou: 0.8795, f1: 0.9356 [EVAL] loss: 0.1084, iou: 0.8059, f1: 0.8916
@20230717_0359 @20230717_0359 [EP 443/500] lr: 0.0003283552941866219, took: 101.74s (avg: 101.74s), ETA: 0d:1h:35m:57s [TRAIN] loss: 0.0643, iou: 0.8797, f1: 0.9357 [EVAL] loss: 0.1085, iou: 0.8058, f1: 0.8915
@20230717_0400 @20230717_0400 [EP 444/500] lr: 0.0003172505530528724, took: 101.78s (avg: 101.78s), ETA: 0d:1h:34m:16s [TRAIN] loss: 0.0646, iou: 0.8792, f1: 0.9354 [EVAL] loss: 0.1085, iou: 0.8060, f1: 0.8915
@20230717_0402 @20230717_0402 [EP 445/500] lr: 0.00030633070855401456, took: 101.80s (avg: 101.80s), ETA: 0d:1h:32m:35s [TRAIN] loss: 0.0645, iou: 0.8795, f1: 0.9355 [EVAL] loss: 0.1082, iou: 0.8063, f1: 0.8918
@20230717_0404 @20230717_0404 [EP 446/500] lr: 0.00029559616814367473, took: 101.59s (avg: 101.59s), ETA: 0d:1h:30m:54s [TRAIN] loss: 0.0651, iou: 0.8783, f1: 0.9349 [EVAL] loss: 0.1080, iou: 0.8065, f1: 0.8920
@20230717_0405 @20230717_0405 [EP 447/500] lr: 0.00028504731017164886, took: 101.56s (avg: 101.56s), ETA: 0d:1h:29m:13s [TRAIN] loss: 0.0640, iou: 0.8803, f1: 0.9360 [EVAL] loss: 0.1080, iou: 0.8065, f1: 0.8920
@20230717_0407 @20230717_0407 [EP 448/500] lr: 0.0002746846294030547, took: 101.21s (avg: 101.21s), ETA: 0d:1h:27m:32s [TRAIN] loss: 0.0641, iou: 0.8800, f1: 0.9359 [EVAL] loss: 0.1080, iou: 0.8065, f1: 0.8920
