

** [alpha] Launch Training on 20230626_1405
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "DLV3+",
  "baseModel": "EffNetV2",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 99,
  "resumeWeight": "./model_weights/EffNet/20230613_1524_DLV3PP_EffNet_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 5,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 10,
  "lr_scheduling": "cos",
  "lr": 0.01,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/train_base_db_20230523.txt",
  "eval_annotation": "./Annotations/eval_base_db_20230523.txt",
  "exp_comment": "* Augmentation Reinforced\n  - Image Blur Feature Added \n* New Exp on Cos Lr\n  - Due to frequent network error, there was unexpected termination over the last two exp. \n  - This makes hard to observe the behavior of cos annealing lr scheduling.\n  - So, this time, we decided to start it over gain, \n  -  Also, we change the n_cycles from num_epochs/100 to 2.5 (hard coded value).\n  - n_cycles changed from 2.5 to 2\n",
  "isCompleted": false,
  "config": "Config/TRAIN_DLV3_EffNetV2.yaml"
}
@20230626_1413 [EP 1/500] lr: 0.009999999776482582, took: 0h:7m:36s, ETA: 2d:15h:12m:24s [TRAIN] loss: 0.4726, accu-50: 9.80%, iou: 39.45%, f1: 52.74% 252.94ms [EVAL] [414/414 step] loss: 1.0000, accu-50: 0.00%, iou: 0.00%, f1: 0.00%, 60.20ms
@20230627_1626 [EP 237/500] lr: 6.657027552137151e-05, took: 0h:6m:39s, ETA: 1d:5h:8m:57s [TRAIN] loss: 0.0645, accu-50: 93.56%, iou: 87.93%, f1: 93.55% 214.13ms [EVAL] [414/414 step] loss: 0.0958, accu-50: 91.46%, iou: 82.69%, f1: 90.42%, 56.19ms
@20230627_1632 [EP 238/500] lr: 5.67412753298413e-05, took: 0h:6m:39s, ETA: 1d:5h:2m:18s [TRAIN] loss: 0.0648, accu-50: 93.49%, iou: 87.86%, f1: 93.52% 214.10ms [EVAL] [414/414 step] loss: 0.0962, accu-50: 91.28%, iou: 82.64%, f1: 90.38%, 56.65ms
@20230627_1639 [EP 239/500] lr: 4.769287261296995e-05, took: 0h:6m:38s, ETA: 1d:4h:51m:18s [TRAIN] loss: 0.0647, accu-50: 93.54%, iou: 87.89%, f1: 93.53% 214.16ms [EVAL] [414/414 step] loss: 0.1023, accu-50: 90.47%, iou: 81.73%, f1: 89.77%, 55.97ms
@20230627_1645 [EP 240/500] lr: 3.942649345844984e-05, took: 0h:6m:38s, ETA: 1d:4h:44m:40s [TRAIN] loss: 0.0648, accu-50: 93.56%, iou: 87.87%, f1: 93.52% 214.10ms [EVAL] [414/414 step] loss: 0.0975, accu-50: 91.16%, iou: 82.45%, f1: 90.25%, 56.07ms
@20230627_1652 [EP 241/500] lr: 3.1943447538651526e-05, took: 0h:6m:38s, ETA: 1d:4h:38m:2s [TRAIN] loss: 0.0648, accu-50: 93.56%, iou: 87.86%, f1: 93.52% 214.10ms [EVAL] [414/414 step] loss: 0.1035, accu-50: 90.16%, iou: 81.55%, f1: 89.65%, 55.96ms
@20230627_1658 [EP 242/500] lr: 2.5244915377697907e-05, took: 0h:6m:38s, ETA: 1d:4h:31m:24s [TRAIN] loss: 0.0645, accu-50: 93.55%, iou: 87.92%, f1: 93.55% 214.12ms [EVAL] [414/414 step] loss: 0.1033, accu-50: 90.18%, iou: 81.58%, f1: 89.67%, 56.04ms
@20230627_1705 [EP 243/500] lr: 1.9331953808432445e-05, took: 0h:6m:38s, ETA: 1d:4h:24m:46s [TRAIN] loss: 0.0643, accu-50: 93.53%, iou: 87.96%, f1: 93.57% 214.30ms [EVAL] [414/414 step] loss: 0.1015, accu-50: 90.43%, iou: 81.86%, f1: 89.85%, 56.64ms
@20230627_1711 [EP 244/500] lr: 1.4205498700903263e-05, took: 0h:6m:38s, ETA: 1d:4h:18m:8s [TRAIN] loss: 0.0642, accu-50: 93.56%, iou: 87.97%, f1: 93.58% 214.15ms [EVAL] [414/414 step] loss: 0.0965, accu-50: 91.18%, iou: 82.59%, f1: 90.35%, 56.18ms
@20230627_1718 [EP 245/500] lr: 9.866357686405536e-06, took: 0h:6m:38s, ETA: 1d:4h:11m:30s [TRAIN] loss: 0.0644, accu-50: 93.55%, iou: 87.93%, f1: 93.56% 214.03ms [EVAL] [414/414 step] loss: 0.1082, accu-50: 89.50%, iou: 80.87%, f1: 89.18%, 56.09ms
@20230627_1724 [EP 246/500] lr: 6.315216978691751e-06, took: 0h:6m:38s, ETA: 1d:4h:4m:52s [TRAIN] loss: 0.0649, accu-50: 93.49%, iou: 87.86%, f1: 93.51% 214.17ms [EVAL] [414/414 step] loss: 0.1105, accu-50: 89.07%, iou: 80.55%, f1: 88.95%, 55.89ms
@20230627_1731 [EP 247/500] lr: 3.552636826498201e-06, took: 0h:6m:38s, ETA: 1d:3h:58m:14s [TRAIN] loss: 0.0652, accu-50: 93.47%, iou: 87.80%, f1: 93.48% 214.18ms [EVAL] [414/414 step] loss: 0.0972, accu-50: 91.16%, iou: 82.49%, f1: 90.28%, 56.09ms
@20230627_1737 [EP 248/500] lr: 1.5790535599080613e-06, took: 0h:6m:38s, ETA: 1d:3h:51m:36s [TRAIN] loss: 0.0650, accu-50: 93.53%, iou: 87.83%, f1: 93.50% 214.06ms [EVAL] [414/414 step] loss: 0.0973, accu-50: 91.14%, iou: 82.47%, f1: 90.27%, 56.10ms
@20230627_1744 [EP 249/500] lr: 3.947789934954926e-07, took: 0h:6m:38s, ETA: 1d:3h:44m:58s [TRAIN] loss: 0.0643, accu-50: 93.51%, iou: 87.95%, f1: 93.57% 213.99ms [EVAL] [414/414 step] loss: 0.0996, accu-50: 90.72%, iou: 82.13%, f1: 90.04%, 55.76ms
@20230627_1750 [EP 250/500] lr: 0.009999999776482582, took: 0h:6m:38s, ETA: 1d:3h:38m:20s [TRAIN] loss: 0.0813, accu-50: 91.94%, iou: 85.03%, f1: 91.87% 214.09ms [EVAL] [414/414 step] loss: 0.1083, accu-50: 90.84%, iou: 80.67%, f1: 89.17%, 56.10ms
@20230627_1757 [EP 251/500] lr: 0.009999604895710945, took: 0h:6m:38s, ETA: 1d:3h:31m:42s [TRAIN] loss: 0.0831, accu-50: 91.72%, iou: 84.73%, f1: 91.69% 214.11ms [EVAL] [414/414 step] loss: 0.1089, accu-50: 88.44%, iou: 80.54%, f1: 89.11%, 56.12ms
@20230627_1803 [EP 252/500] lr: 0.009998421184718609, took: 0h:6m:38s, ETA: 1d:3h:25m:4s [TRAIN] loss: 0.0803, accu-50: 91.91%, iou: 85.19%, f1: 91.97% 214.09ms [EVAL] [414/414 step] loss: 0.1027, accu-50: 90.37%, iou: 81.54%, f1: 89.73%, 55.95ms
@20230627_1810 [EP 253/500] lr: 0.009996447712182999, took: 0h:6m:38s, ETA: 1d:3h:18m:26s [TRAIN] loss: 0.0802, accu-50: 92.02%, iou: 85.20%, f1: 91.98% 214.14ms [EVAL] [414/414 step] loss: 0.1111, accu-50: 90.03%, iou: 80.22%, f1: 88.89%, 56.16ms
@20230627_1816 [EP 254/500] lr: 0.009993684478104115, took: 0h:6m:38s, ETA: 1d:3h:11m:48s [TRAIN] loss: 0.0807, accu-50: 91.97%, iou: 85.12%, f1: 91.93% 214.15ms [EVAL] [414/414 step] loss: 0.1167, accu-50: 87.73%, iou: 79.41%, f1: 88.33%, 55.97ms
@20230627_1823 [EP 255/500] lr: 0.009990133345127106, took: 0h:6m:38s, ETA: 1d:3h:5m:10s [TRAIN] loss: 0.0808, accu-50: 91.83%, iou: 85.10%, f1: 91.92% 214.04ms [EVAL] [414/414 step] loss: 0.1158, accu-50: 89.18%, iou: 79.57%, f1: 88.42%, 56.37ms
@20230627_1829 [EP 256/500] lr: 0.009985794313251972, took: 0h:6m:38s, ETA: 1d:2h:58m:32s [TRAIN] loss: 0.0807, accu-50: 91.72%, iou: 85.13%, f1: 91.93% 214.12ms [EVAL] [414/414 step] loss: 0.1031, accu-50: 90.51%, iou: 81.47%, f1: 89.69%, 56.01ms
@20230627_1836 [EP 257/500] lr: 0.009980668313801289, took: 0h:6m:38s, ETA: 1d:2h:51m:54s [TRAIN] loss: 0.0801, accu-50: 91.92%, iou: 85.23%, f1: 91.99% 214.05ms [EVAL] [414/414 step] loss: 0.1030, accu-50: 89.60%, iou: 81.49%, f1: 89.70%, 56.06ms
@20230627_1842 [EP 258/500] lr: 0.009974755346775055, took: 0h:6m:38s, ETA: 1d:2h:45m:16s [TRAIN] loss: 0.0805, accu-50: 91.96%, iou: 85.17%, f1: 91.95% 214.22ms [EVAL] [414/414 step] loss: 0.1055, accu-50: 90.94%, iou: 81.09%, f1: 89.45%, 56.20ms
@20230627_1849 [EP 259/500] lr: 0.009968056343495846, took: 0h:6m:38s, ETA: 1d:2h:38m:38s [TRAIN] loss: 0.0804, accu-50: 91.88%, iou: 85.18%, f1: 91.96% 214.12ms [EVAL] [414/414 step] loss: 0.1045, accu-50: 91.41%, iou: 81.26%, f1: 89.55%, 55.95ms
@20230627_1855 [EP 260/500] lr: 0.00996057316660881, took: 0h:6m:38s, ETA: 1d:2h:32m:0s [TRAIN] loss: 0.0803, accu-50: 91.93%, iou: 85.20%, f1: 91.97% 214.11ms [EVAL] [414/414 step] loss: 0.1046, accu-50: 90.10%, iou: 81.24%, f1: 89.54%, 56.61ms
@20230627_1902 [EP 261/500] lr: 0.009952306747436523, took: 0h:6m:38s, ETA: 1d:2h:25m:22s [TRAIN] loss: 0.0805, accu-50: 91.87%, iou: 85.15%, f1: 91.95% 214.10ms [EVAL] [414/414 step] loss: 0.1111, accu-50: 90.02%, iou: 80.23%, f1: 88.89%, 56.14ms
@20230627_1908 [EP 262/500] lr: 0.009943258948624134, took: 0h:6m:38s, ETA: 1d:2h:18m:44s [TRAIN] loss: 0.0805, accu-50: 91.86%, iou: 85.16%, f1: 91.95% 214.16ms [EVAL] [414/414 step] loss: 0.1060, accu-50: 88.36%, iou: 81.01%, f1: 89.40%, 56.19ms
@20230627_1915 [EP 263/500] lr: 0.009933429770171642, took: 0h:6m:38s, ETA: 1d:2h:12m:6s [TRAIN] loss: 0.0809, accu-50: 91.79%, iou: 85.09%, f1: 91.91% 214.05ms [EVAL] [414/414 step] loss: 0.1023, accu-50: 90.50%, iou: 81.61%, f1: 89.77%, 56.08ms
@20230627_1921 [EP 264/500] lr: 0.009922822006046772, took: 0h:6m:38s, ETA: 1d:2h:5m:28s [TRAIN] loss: 0.0803, accu-50: 91.98%, iou: 85.19%, f1: 91.97% 214.09ms [EVAL] [414/414 step] loss: 0.1030, accu-50: 90.31%, iou: 81.50%, f1: 89.70%, 56.23ms
@20230627_1928 [EP 265/500] lr: 0.009911436587572098, took: 0h:6m:37s, ETA: 1d:1h:54m:55s [TRAIN] loss: 0.0805, accu-50: 91.92%, iou: 85.15%, f1: 91.95% 214.09ms [EVAL] [414/414 step] loss: 0.1060, accu-50: 90.15%, iou: 81.02%, f1: 89.40%, 55.71ms
@20230627_1934 [EP 266/500] lr: 0.009899275377392769, took: 0h:6m:37s, ETA: 1d:1h:48m:18s [TRAIN] loss: 0.0804, accu-50: 92.00%, iou: 85.18%, f1: 91.96% 213.99ms [EVAL] [414/414 step] loss: 0.1324, accu-50: 85.39%, iou: 77.42%, f1: 86.76%, 55.81ms
@20230627_1941 [EP 267/500] lr: 0.009886340238153934, took: 0h:6m:37s, ETA: 1d:1h:41m:41s [TRAIN] loss: 0.0799, accu-50: 91.95%, iou: 85.27%, f1: 92.01% 214.03ms [EVAL] [414/414 step] loss: 0.1073, accu-50: 90.36%, iou: 80.87%, f1: 89.27%, 55.94ms
@20230627_1947 [EP 268/500] lr: 0.009872633963823318, took: 0h:6m:37s, ETA: 1d:1h:35m:4s [TRAIN] loss: 0.0795, accu-50: 92.06%, iou: 85.32%, f1: 92.05% 214.17ms [EVAL] [414/414 step] loss: 0.1053, accu-50: 90.33%, iou: 81.12%, f1: 89.47%, 56.04ms
@20230627_1954 [EP 269/500] lr: 0.00985815841704607, took: 0h:6m:37s, ETA: 1d:1h:28m:27s [TRAIN] loss: 0.0802, accu-50: 91.82%, iou: 85.21%, f1: 91.98% 214.10ms [EVAL] [414/414 step] loss: 0.1123, accu-50: 87.98%, iou: 80.07%, f1: 88.77%, 56.12ms
@20230627_2000 [EP 270/500] lr: 0.009842915460467339, took: 0h:6m:37s, ETA: 1d:1h:21m:50s [TRAIN] loss: 0.0801, accu-50: 91.89%, iou: 85.23%, f1: 91.99% 214.06ms [EVAL] [414/414 step] loss: 0.1035, accu-50: 91.34%, iou: 81.41%, f1: 89.65%, 56.04ms
@20230627_2007 [EP 271/500] lr: 0.009826907888054848, took: 0h:6m:37s, ETA: 1d:1h:15m:13s [TRAIN] loss: 0.0802, accu-50: 91.98%, iou: 85.21%, f1: 91.98% 214.05ms [EVAL] [414/414 step] loss: 0.1051, accu-50: 91.12%, iou: 81.16%, f1: 89.49%, 56.10ms
@20230627_2013 [EP 272/500] lr: 0.009810138493776321, took: 0h:6m:37s, ETA: 1d:1h:8m:36s [TRAIN] loss: 0.0799, accu-50: 91.91%, iou: 85.26%, f1: 92.01% 214.10ms [EVAL] [414/414 step] loss: 0.1048, accu-50: 89.92%, iou: 81.21%, f1: 89.52%, 56.34ms
@20230627_2020 [EP 273/500] lr: 0.009792609140276909, took: 0h:6m:37s, ETA: 1d:1h:1m:59s [TRAIN] loss: 0.0795, accu-50: 91.87%, iou: 85.32%, f1: 92.05% 214.10ms [EVAL] [414/414 step] loss: 0.1031, accu-50: 90.15%, iou: 81.47%, f1: 89.69%, 56.03ms
@20230627_2026 [EP 274/500] lr: 0.009774322621524334, took: 0h:6m:37s, ETA: 1d:0h:55m:22s [TRAIN] loss: 0.0789, accu-50: 92.04%, iou: 85.42%, f1: 92.11% 214.15ms [EVAL] [414/414 step] loss: 0.1003, accu-50: 89.81%, iou: 81.93%, f1: 89.97%, 55.90ms
@20230627_2033 [EP 275/500] lr: 0.009755282662808895, took: 0h:6m:37s, ETA: 1d:0h:48m:45s [TRAIN] loss: 0.0791, accu-50: 92.09%, iou: 85.39%, f1: 92.09% 214.21ms [EVAL] [414/414 step] loss: 0.1026, accu-50: 91.22%, iou: 81.56%, f1: 89.74%, 55.97ms
@20230627_2039 [EP 276/500] lr: 0.009735491126775742, took: 0h:6m:37s, ETA: 1d:0h:42m:8s [TRAIN] loss: 0.0792, accu-50: 92.03%, iou: 85.38%, f1: 92.08% 214.09ms [EVAL] [414/414 step] loss: 0.1097, accu-50: 88.54%, iou: 80.44%, f1: 89.03%, 55.92ms
@20230627_2046 [EP 277/500] lr: 0.009714952670037746, took: 0h:6m:37s, ETA: 1d:0h:35m:31s [TRAIN] loss: 0.0789, accu-50: 92.02%, iou: 85.44%, f1: 92.11% 214.12ms [EVAL] [414/414 step] loss: 0.1084, accu-50: 89.31%, iou: 80.63%, f1: 89.16%, 56.94ms
@20230627_2052 [EP 278/500] lr: 0.009693669155240059, took: 0h:6m:37s, ETA: 1d:0h:28m:54s [TRAIN] loss: 0.0789, accu-50: 92.03%, iou: 85.43%, f1: 92.11% 214.12ms [EVAL] [414/414 step] loss: 0.1100, accu-50: 87.29%, iou: 80.39%, f1: 89.00%, 56.22ms
@20230627_2059 [EP 279/500] lr: 0.009671644307672977, took: 0h:6m:37s, ETA: 1d:0h:22m:17s [TRAIN] loss: 0.0789, accu-50: 91.99%, iou: 85.42%, f1: 92.11% 214.04ms [EVAL] [414/414 step] loss: 0.1035, accu-50: 91.24%, iou: 81.44%, f1: 89.65%, 55.82ms
@20230627_2105 [EP 280/500] lr: 0.009648882783949375, took: 0h:6m:37s, ETA: 1d:0h:15m:40s [TRAIN] loss: 0.0788, accu-50: 92.18%, iou: 85.45%, f1: 92.12% 214.14ms [EVAL] [414/414 step] loss: 0.1018, accu-50: 91.15%, iou: 81.68%, f1: 89.82%, 56.17ms
@20230627_2112 [EP 281/500] lr: 0.009625386446714401, took: 0h:6m:37s, ETA: 1d:0h:9m:3s [TRAIN] loss: 0.0795, accu-50: 92.02%, iou: 85.33%, f1: 92.05% 214.21ms [EVAL] [414/414 step] loss: 0.1140, accu-50: 89.94%, iou: 79.83%, f1: 88.60%, 56.20ms
@20230627_2118 [EP 282/500] lr: 0.009601159021258354, took: 0h:6m:37s, ETA: 1d:0h:2m:26s [TRAIN] loss: 0.0790, accu-50: 92.03%, iou: 85.40%, f1: 92.10% 214.05ms [EVAL] [414/414 step] loss: 0.1119, accu-50: 88.93%, iou: 80.14%, f1: 88.81%, 56.15ms
@20230627_2125 [EP 283/500] lr: 0.009576206095516682, took: 0h:6m:37s, ETA: 0d:23h:55m:49s [TRAIN] loss: 0.0781, accu-50: 92.14%, iou: 85.57%, f1: 92.19% 214.11ms [EVAL] [414/414 step] loss: 0.1025, accu-50: 90.54%, iou: 81.58%, f1: 89.75%, 56.22ms
@20230627_2131 [EP 284/500] lr: 0.009550529532134533, took: 0h:6m:37s, ETA: 0d:23h:49m:12s [TRAIN] loss: 0.0786, accu-50: 92.09%, iou: 85.49%, f1: 92.14% 214.04ms [EVAL] [414/414 step] loss: 0.1291, accu-50: 86.44%, iou: 77.86%, f1: 87.09%, 55.98ms
@20230627_2138 [EP 285/500] lr: 0.009524134919047356, took: 0h:6m:37s, ETA: 0d:23h:42m:35s [TRAIN] loss: 0.0782, accu-50: 92.07%, iou: 85.55%, f1: 92.18% 214.11ms [EVAL] [414/414 step] loss: 0.1028, accu-50: 90.53%, iou: 81.52%, f1: 89.72%, 56.17ms
@20230627_2144 [EP 286/500] lr: 0.009497025981545448, took: 0h:6m:37s, ETA: 0d:23h:35m:58s [TRAIN] loss: 0.0779, accu-50: 92.11%, iou: 85.60%, f1: 92.21% 214.05ms [EVAL] [414/414 step] loss: 0.1029, accu-50: 91.01%, iou: 81.50%, f1: 89.71%, 55.96ms
@20230627_2151 [EP 287/500] lr: 0.009469207376241684, took: 0h:6m:37s, ETA: 0d:23h:29m:21s [TRAIN] loss: 0.0786, accu-50: 92.12%, iou: 85.48%, f1: 92.14% 214.17ms [EVAL] [414/414 step] loss: 0.1022, accu-50: 90.23%, iou: 81.62%, f1: 89.78%, 56.06ms
@20230627_2157 [EP 288/500] lr: 0.009440681897103786, took: 0h:6m:37s, ETA: 0d:23h:22m:44s [TRAIN] loss: 0.0774, accu-50: 92.26%, iou: 85.68%, f1: 92.26% 214.04ms [EVAL] [414/414 step] loss: 0.1042, accu-50: 89.59%, iou: 81.30%, f1: 89.58%, 55.93ms
@20230627_2204 [EP 289/500] lr: 0.009411456063389778, took: 0h:6m:37s, ETA: 0d:23h:16m:7s [TRAIN] loss: 0.0776, accu-50: 92.21%, iou: 85.65%, f1: 92.24% 214.01ms [EVAL] [414/414 step] loss: 0.1077, accu-50: 90.33%, iou: 80.79%, f1: 89.23%, 56.43ms
@20230627_2210 [EP 290/500] lr: 0.009381533600389957, took: 0h:6m:37s, ETA: 0d:23h:9m:30s [TRAIN] loss: 0.0775, accu-50: 92.06%, iou: 85.67%, f1: 92.25% 214.06ms [EVAL] [414/414 step] loss: 0.1229, accu-50: 87.62%, iou: 78.67%, f1: 87.71%, 55.79ms
@20230627_2217 [EP 291/500] lr: 0.009350919164717197, took: 0h:6m:37s, ETA: 0d:23h:2m:53s [TRAIN] loss: 0.0778, accu-50: 92.22%, iou: 85.61%, f1: 92.22% 214.19ms [EVAL] [414/414 step] loss: 0.1033, accu-50: 91.37%, iou: 81.45%, f1: 89.67%, 56.05ms
@20230627_2223 [EP 292/500] lr: 0.009319617412984371, took: 0h:6m:37s, ETA: 0d:22h:56m:16s [TRAIN] loss: 0.0776, accu-50: 92.22%, iou: 85.65%, f1: 92.24% 214.10ms [EVAL] [414/414 step] loss: 0.1023, accu-50: 90.49%, iou: 81.62%, f1: 89.77%, 55.90ms
@20230627_2230 [EP 293/500] lr: 0.009287633001804352, took: 0h:6m:37s, ETA: 0d:22h:49m:39s [TRAIN] loss: 0.0769, accu-50: 92.32%, iou: 85.76%, f1: 92.31% 214.13ms [EVAL] [414/414 step] loss: 0.1011, accu-50: 91.83%, iou: 81.82%, f1: 89.89%, 56.16ms
@20230627_2236 [EP 294/500] lr: 0.009254972450435162, took: 0h:6m:37s, ETA: 0d:22h:43m:2s [TRAIN] loss: 0.0769, accu-50: 92.24%, iou: 85.77%, f1: 92.31% 214.16ms [EVAL] [414/414 step] loss: 0.1181, accu-50: 88.47%, iou: 79.35%, f1: 88.19%, 56.48ms
@20230627_2243 [EP 295/500] lr: 0.009221639484167099, took: 0h:6m:37s, ETA: 0d:22h:36m:25s [TRAIN] loss: 0.0773, accu-50: 92.33%, iou: 85.70%, f1: 92.27% 214.14ms [EVAL] [414/414 step] loss: 0.1000, accu-50: 91.03%, iou: 81.98%, f1: 90.00%, 56.02ms
@20230627_2249 [EP 296/500] lr: 0.009187640622258186, took: 0h:6m:37s, ETA: 0d:22h:29m:48s [TRAIN] loss: 0.0765, accu-50: 92.30%, iou: 85.84%, f1: 92.35% 214.12ms [EVAL] [414/414 step] loss: 0.1079, accu-50: 89.80%, iou: 80.69%, f1: 89.21%, 56.11ms
@20230627_2256 [EP 297/500] lr: 0.009152979589998722, took: 0h:6m:36s, ETA: 0d:22h:19m:48s [TRAIN] loss: 0.0766, accu-50: 92.27%, iou: 85.81%, f1: 92.34% 214.12ms [EVAL] [414/414 step] loss: 0.1029, accu-50: 92.03%, iou: 81.50%, f1: 89.71%, 56.16ms
@20230627_2302 [EP 298/500] lr: 0.009117662906646729, took: 0h:6m:36s, ETA: 0d:22h:13m:12s [TRAIN] loss: 0.0770, accu-50: 92.23%, iou: 85.75%, f1: 92.30% 214.11ms [EVAL] [414/414 step] loss: 0.1047, accu-50: 92.64%, iou: 81.21%, f1: 89.53%, 56.04ms
@20230627_2309 [EP 299/500] lr: 0.009081696160137653, took: 0h:6m:36s, ETA: 0d:22h:6m:36s [TRAIN] loss: 0.0767, accu-50: 92.28%, iou: 85.81%, f1: 92.33% 214.03ms [EVAL] [414/414 step] loss: 0.1013, accu-50: 91.17%, iou: 81.78%, f1: 89.87%, 56.77ms
@20230627_2315 [EP 300/500] lr: 0.009045084938406944, took: 0h:6m:36s, ETA: 0d:22h:0m:0s [TRAIN] loss: 0.0763, accu-50: 92.34%, iou: 85.88%, f1: 92.37% 214.15ms [EVAL] [414/414 step] loss: 0.0999, accu-50: 90.14%, iou: 82.00%, f1: 90.01%, 55.85ms
@20230627_2322 [EP 301/500] lr: 0.009007834829390049, took: 0h:6m:36s, ETA: 0d:21h:53m:24s [TRAIN] loss: 0.0772, accu-50: 92.21%, iou: 85.72%, f1: 92.28% 214.21ms [EVAL] [414/414 step] loss: 0.1011, accu-50: 90.22%, iou: 81.80%, f1: 89.89%, 56.26ms
@20230627_2328 [EP 302/500] lr: 0.00896995235234499, took: 0h:6m:36s, ETA: 0d:21h:46m:48s [TRAIN] loss: 0.0763, accu-50: 92.23%, iou: 85.87%, f1: 92.37% 214.14ms [EVAL] [414/414 step] loss: 0.1019, accu-50: 89.32%, iou: 81.65%, f1: 89.81%, 55.92ms
@20230627_2335 [EP 303/500] lr: 0.00893144216388464, took: 0h:6m:36s, ETA: 0d:21h:40m:12s [TRAIN] loss: 0.0762, accu-50: 92.37%, iou: 85.90%, f1: 92.38% 214.13ms [EVAL] [414/414 step] loss: 0.1007, accu-50: 91.64%, iou: 81.87%, f1: 89.93%, 56.04ms
@20230627_2341 [EP 304/500] lr: 0.008892311714589596, took: 0h:6m:36s, ETA: 0d:21h:33m:36s [TRAIN] loss: 0.0762, accu-50: 92.34%, iou: 85.89%, f1: 92.38% 214.16ms [EVAL] [414/414 step] loss: 0.1059, accu-50: 89.93%, iou: 81.07%, f1: 89.41%, 55.88ms
@20230627_2348 [EP 305/500] lr: 0.008852566592395306, took: 0h:6m:36s, ETA: 0d:21h:27m:0s [TRAIN] loss: 0.0757, accu-50: 92.30%, iou: 85.97%, f1: 92.43% 214.12ms [EVAL] [414/414 step] loss: 0.0995, accu-50: 89.28%, iou: 82.05%, f1: 90.05%, 55.90ms
@20230627_2354 [EP 306/500] lr: 0.008812212385237217, took: 0h:6m:36s, ETA: 0d:21h:20m:24s [TRAIN] loss: 0.0759, accu-50: 92.36%, iou: 85.93%, f1: 92.41% 214.10ms [EVAL] [414/414 step] loss: 0.1009, accu-50: 91.60%, iou: 81.84%, f1: 89.91%, 56.20ms
@20230628_0001 [EP 307/500] lr: 0.008771256543695927, took: 0h:6m:36s, ETA: 0d:21h:13m:48s [TRAIN] loss: 0.0764, accu-50: 92.40%, iou: 85.86%, f1: 92.36% 214.23ms [EVAL] [414/414 step] loss: 0.1224, accu-50: 89.41%, iou: 78.75%, f1: 87.76%, 55.82ms
@20230628_0007 [EP 308/500] lr: 0.008729705587029457, took: 0h:6m:36s, ETA: 0d:21h:7m:12s [TRAIN] loss: 0.0755, accu-50: 92.43%, iou: 86.01%, f1: 92.45% 214.07ms [EVAL] [414/414 step] loss: 0.1012, accu-50: 91.82%, iou: 81.78%, f1: 89.88%, 55.89ms
@20230628_0014 [EP 309/500] lr: 0.00868756603449583, took: 0h:6m:36s, ETA: 0d:21h:0m:36s [TRAIN] loss: 0.0753, accu-50: 92.50%, iou: 86.04%, f1: 92.47% 214.18ms [EVAL] [414/414 step] loss: 0.1224, accu-50: 86.89%, iou: 78.79%, f1: 87.76%, 55.98ms
@20230628_0020 [EP 310/500] lr: 0.008644843474030495, took: 0h:6m:36s, ETA: 0d:20h:54m:0s [TRAIN] loss: 0.0756, accu-50: 92.44%, iou: 85.99%, f1: 92.44% 214.16ms [EVAL] [414/414 step] loss: 0.1325, accu-50: 86.29%, iou: 77.22%, f1: 86.75%, 55.92ms
@20230628_0027 [EP 311/500] lr: 0.008601545356214046, took: 0h:6m:36s, ETA: 0d:20h:47m:24s [TRAIN] loss: 0.0753, accu-50: 92.42%, iou: 86.04%, f1: 92.47% 214.18ms [EVAL] [414/414 step] loss: 0.1625, accu-50: 77.93%, iou: 74.29%, f1: 83.75%, 56.66ms
@20230628_0033 [EP 312/500] lr: 0.008557678200304508, took: 0h:6m:36s, ETA: 0d:20h:40m:48s [TRAIN] loss: 0.0755, accu-50: 92.30%, iou: 86.00%, f1: 92.45% 214.16ms [EVAL] [414/414 step] loss: 0.1969, accu-50: 71.41%, iou: 70.17%, f1: 80.31%, 56.08ms
@20230628_0040 [EP 313/500] lr: 0.008513249456882477, took: 0h:6m:36s, ETA: 0d:20h:34m:12s [TRAIN] loss: 0.0751, accu-50: 92.60%, iou: 86.08%, f1: 92.49% 214.14ms [EVAL] [414/414 step] loss: 0.0994, accu-50: 90.60%, iou: 82.09%, f1: 90.06%, 55.97ms
@20230628_0046 [EP 314/500] lr: 0.00846826657652855, took: 0h:6m:36s, ETA: 0d:20h:27m:36s [TRAIN] loss: 0.0747, accu-50: 92.52%, iou: 86.14%, f1: 92.53% 214.10ms [EVAL] [414/414 step] loss: 0.1086, accu-50: 90.69%, iou: 80.73%, f1: 89.14%, 56.40ms
@20230628_0053 [EP 315/500] lr: 0.008422735147178173, took: 0h:6m:36s, ETA: 0d:20h:21m:0s [TRAIN] loss: 0.0755, accu-50: 92.51%, iou: 86.00%, f1: 92.45% 214.07ms [EVAL] [414/414 step] loss: 0.1105, accu-50: 90.52%, iou: 80.41%, f1: 88.95%, 56.20ms
