

** [alpha] Launch Training on 20230717_1800
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "UNETR",
  "baseModel": "TRANSFORMER",
  "numGPUs": 4,
  "modelSize": [
    256,
    256
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "image_size": 256,
  "num_layers": 12,
  "hidden_dim": 768,
  "mlp_dim": 3072,
  "num_heads": 12,
  "dropout_rate": 0.1,
  "num_patches": 256,
  "patch_size": 16,
  "num_channels": 3,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 14,
  "lr_scheduling": "exp",
  "lr": 0.01,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/consolidate_train_db_20230711_1637.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230711_1637.txt",
  "exp_comment": "* Updated Annotations are used\n* Updated consolidate DB used (0711_1637 version) - Updated DB \n* This consolidate DB is updated from 0703_2119 version \n* 4 GPUs are used to train models\n",
  "isCompleted": false,
  "config": "Config/TRAIN_UNETR_NEWDB_20230711.yaml",
  "numTrainDB": 11530,
  "numEvalDB": 3524
}
@20230717_1806 @20230717_1806 [EP 1/500] lr: 0.009999999776482582, took: 311.22s (avg: 311.22s), ETA: 1d:19h:6m:29s [TRAIN] loss: 0.8394, iou: 0.0905, f1: 0.1606 [EVAL] loss: 0.9847, iou: 0.0077, f1: 0.0153
@20230718_1021 @20230718_1021 [EP 282/500] lr: 0.0007565018604509532, took: 202.34s (avg: 202.34s), ETA: 0d:12h:13m:56s [TRAIN] loss: 0.1585, iou: 0.7287, f1: 0.8415 [EVAL] loss: 0.3157, iou: 0.5259, f1: 0.6843
@20230718_1024 @20230718_1024 [EP 283/500] lr: 0.0007495834724977612, took: 202.24s (avg: 202.24s), ETA: 0d:12h:10m:34s [TRAIN] loss: 0.1578, iou: 0.7297, f1: 0.8422 [EVAL] loss: 0.2470, iou: 0.6107, f1: 0.7530
@20230718_1027 @20230718_1027 [EP 284/500] lr: 0.0007427283562719822, took: 202.30s (avg: 202.30s), ETA: 0d:12h:7m:12s [TRAIN] loss: 0.1592, iou: 0.7277, f1: 0.8408 [EVAL] loss: 0.3057, iou: 0.5378, f1: 0.6943
@20230718_1031 @20230718_1031 [EP 285/500] lr: 0.0007359359296970069, took: 202.53s (avg: 202.53s), ETA: 0d:12h:3m:50s [TRAIN] loss: 0.1586, iou: 0.7285, f1: 0.8414 [EVAL] loss: 0.1952, iou: 0.6815, f1: 0.8048
@20230718_1035 @20230718_1035 [EP 286/500] lr: 0.0007292056106962264, took: 202.56s (avg: 202.56s), ETA: 0d:12h:0m:28s [TRAIN] loss: 0.1583, iou: 0.7289, f1: 0.8417 [EVAL] loss: 0.1878, iou: 0.6921, f1: 0.8122
@20230718_1038 @20230718_1038 [EP 287/500] lr: 0.0007225368754006922, took: 202.44s (avg: 202.44s), ETA: 0d:11h:57m:6s [TRAIN] loss: 0.1577, iou: 0.7298, f1: 0.8423 [EVAL] loss: 0.3489, iou: 0.4884, f1: 0.6511
@20230718_1042 @20230718_1042 [EP 288/500] lr: 0.0007159290835261345, took: 202.36s (avg: 202.36s), ETA: 0d:11h:53m:44s [TRAIN] loss: 0.1580, iou: 0.7294, f1: 0.8420 [EVAL] loss: 0.2054, iou: 0.6674, f1: 0.7946
@20230718_1045 @20230718_1045 [EP 289/500] lr: 0.0007093817112036049, took: 202.56s (avg: 202.56s), ETA: 0d:11h:50m:22s [TRAIN] loss: 0.1580, iou: 0.7295, f1: 0.8420 [EVAL] loss: 0.2419, iou: 0.6173, f1: 0.7581
@20230718_1049 @20230718_1049 [EP 290/500] lr: 0.0007028942927718163, took: 202.56s (avg: 202.56s), ETA: 0d:11h:47m:0s [TRAIN] loss: 0.1574, iou: 0.7303, f1: 0.8426 [EVAL] loss: 0.2064, iou: 0.6659, f1: 0.7936
@20230718_1052 @20230718_1052 [EP 291/500] lr: 0.0006964661297388375, took: 202.29s (avg: 202.29s), ETA: 0d:11h:43m:38s [TRAIN] loss: 0.1570, iou: 0.7308, f1: 0.8430 [EVAL] loss: 0.2074, iou: 0.6644, f1: 0.7926
@20230718_1055 @20230718_1055 [EP 292/500] lr: 0.0006900967564433813, took: 202.37s (avg: 202.37s), ETA: 0d:11h:40m:16s [TRAIN] loss: 0.1566, iou: 0.7313, f1: 0.8434 [EVAL] loss: 0.2027, iou: 0.6712, f1: 0.7973
@20230718_1059 @20230718_1059 [EP 293/500] lr: 0.0006837856490164995, took: 202.37s (avg: 202.37s), ETA: 0d:11h:36m:54s [TRAIN] loss: 0.1575, iou: 0.7301, f1: 0.8425 [EVAL] loss: 0.2045, iou: 0.6685, f1: 0.7955
@20230718_1102 @20230718_1102 [EP 294/500] lr: 0.0006775322835892439, took: 202.76s (avg: 202.76s), ETA: 0d:11h:33m:32s [TRAIN] loss: 0.1574, iou: 0.7302, f1: 0.8426 [EVAL] loss: 0.2255, iou: 0.6393, f1: 0.7745
@20230718_1106 @20230718_1106 [EP 295/500] lr: 0.0006713360780850053, took: 202.35s (avg: 202.35s), ETA: 0d:11h:30m:10s [TRAIN] loss: 0.1570, iou: 0.7309, f1: 0.8430 [EVAL] loss: 0.2205, iou: 0.6463, f1: 0.7795
@20230718_1109 @20230718_1109 [EP 296/500] lr: 0.0006651965668424964, took: 202.43s (avg: 202.43s), ETA: 0d:11h:26m:48s [TRAIN] loss: 0.1576, iou: 0.7300, f1: 0.8424 [EVAL] loss: 0.1952, iou: 0.6816, f1: 0.8048
@20230718_1112 @20230718_1112 [EP 297/500] lr: 0.0006591131677851081, took: 202.21s (avg: 202.21s), ETA: 0d:11h:23m:26s [TRAIN] loss: 0.1567, iou: 0.7312, f1: 0.8433 [EVAL] loss: 0.2185, iou: 0.6490, f1: 0.7815
@20230718_1116 @20230718_1116 [EP 298/500] lr: 0.0006530854152515531, took: 202.41s (avg: 202.41s), ETA: 0d:11h:20m:4s [TRAIN] loss: 0.1562, iou: 0.7320, f1: 0.8438 [EVAL] loss: 0.1936, iou: 0.6839, f1: 0.8064
@20230718_1120 @20230718_1120 [EP 299/500] lr: 0.0006471127853728831, took: 227.68s (avg: 227.68s), ETA: 0d:12h:40m:27s [TRAIN] loss: 0.1562, iou: 0.7320, f1: 0.8438 [EVAL] loss: 0.1885, iou: 0.6911, f1: 0.8115
@20230718_1124 @20230718_1124 [EP 300/500] lr: 0.0006411948124878109, took: 242.92s (avg: 242.92s), ETA: 0d:13h:26m:40s [TRAIN] loss: 0.1558, iou: 0.7326, f1: 0.8442 [EVAL] loss: 0.2112, iou: 0.6590, f1: 0.7888
@20230718_1128 @20230718_1128 [EP 301/500] lr: 0.0006353309145197272, took: 238.43s (avg: 238.43s), ETA: 0d:13h:9m:22s [TRAIN] loss: 0.1567, iou: 0.7312, f1: 0.8433 [EVAL] loss: 0.2481, iou: 0.6092, f1: 0.7519
@20230718_1132 @20230718_1132 [EP 302/500] lr: 0.0006295206840150058, took: 238.64s (avg: 238.64s), ETA: 0d:13h:5m:24s [TRAIN] loss: 0.1568, iou: 0.7312, f1: 0.8432 [EVAL] loss: 0.1975, iou: 0.6781, f1: 0.8025
@20230718_1135 @20230718_1135 [EP 303/500] lr: 0.0006237635388970375, took: 215.83s (avg: 215.83s), ETA: 0d:11h:45m:55s [TRAIN] loss: 0.1576, iou: 0.7300, f1: 0.8424 [EVAL] loss: 0.1838, iou: 0.6982, f1: 0.8162
@20230718_1139 @20230718_1139 [EP 304/500] lr: 0.0006180590717121959, took: 203.17s (avg: 203.17s), ETA: 0d:11h:3m:8s [TRAIN] loss: 0.1571, iou: 0.7308, f1: 0.8429 [EVAL] loss: 0.1867, iou: 0.6939, f1: 0.8133
@20230718_1143 @20230718_1143 [EP 305/500] lr: 0.0006124068167991936, took: 231.11s (avg: 231.11s), ETA: 0d:12h:30m:45s [TRAIN] loss: 0.1566, iou: 0.7314, f1: 0.8434 [EVAL] loss: 0.1881, iou: 0.6919, f1: 0.8119
@20230718_1147 @20230718_1147 [EP 306/500] lr: 0.0006068061920814216, took: 245.43s (avg: 245.43s), ETA: 0d:13h:12m:10s [TRAIN] loss: 0.1555, iou: 0.7331, f1: 0.8445 [EVAL] loss: 0.1867, iou: 0.6939, f1: 0.8133
@20230718_1151 @20230718_1151 [EP 307/500] lr: 0.0006012567901052535, took: 237.14s (avg: 237.14s), ETA: 0d:12h:42m:21s [TRAIN] loss: 0.1554, iou: 0.7332, f1: 0.8446 [EVAL] loss: 0.1801, iou: 0.7033, f1: 0.8199
@20230718_1155 @20230718_1155 [EP 308/500] lr: 0.0005957581452094018, took: 238.99s (avg: 238.99s), ETA: 0d:12h:41m:36s [TRAIN] loss: 0.1556, iou: 0.7330, f1: 0.8444 [EVAL] loss: 0.2016, iou: 0.6723, f1: 0.7984
@20230718_1200 @20230718_1159 [EP 309/500] lr: 0.0005903097917325795, took: 239.16s (avg: 239.16s), ETA: 0d:12h:40m:49s [TRAIN] loss: 0.1553, iou: 0.7334, f1: 0.8447 [EVAL] loss: 0.1775, iou: 0.7072, f1: 0.8225
@20230718_1204 @20230718_1204 [EP 310/500] lr: 0.000584911264013499, took: 244.57s (avg: 244.57s), ETA: 0d:12h:52m:40s [TRAIN] loss: 0.1556, iou: 0.7330, f1: 0.8444 [EVAL] loss: 0.2159, iou: 0.6525, f1: 0.7841
@20230718_1208 @20230718_1208 [EP 311/500] lr: 0.0005795621545985341, took: 238.26s (avg: 238.26s), ETA: 0d:12h:29m:42s [TRAIN] loss: 0.1550, iou: 0.7338, f1: 0.8450 [EVAL] loss: 0.1804, iou: 0.7030, f1: 0.8196
@20230718_1212 @20230718_1212 [EP 312/500] lr: 0.0005742618814110756, took: 238.37s (avg: 238.37s), ETA: 0d:12h:25m:44s [TRAIN] loss: 0.1553, iou: 0.7334, f1: 0.8447 [EVAL] loss: 0.2095, iou: 0.6620, f1: 0.7905
@20230718_1216 @20230718_1216 [EP 313/500] lr: 0.0005690101534128189, took: 242.17s (avg: 242.17s), ETA: 0d:12h:34m:14s [TRAIN] loss: 0.1547, iou: 0.7343, f1: 0.8453 [EVAL] loss: 0.1928, iou: 0.6848, f1: 0.8072
@20230718_1220 @20230718_1220 [EP 314/500] lr: 0.0005638063885271549, took: 220.24s (avg: 220.24s), ETA: 0d:11h:22m:0s [TRAIN] loss: 0.1543, iou: 0.7348, f1: 0.8457 [EVAL] loss: 0.1788, iou: 0.7055, f1: 0.8212
@20230718_1223 @20230718_1223 [EP 315/500] lr: 0.0005586502375081182, took: 202.49s (avg: 202.49s), ETA: 0d:10h:22m:50s [TRAIN] loss: 0.1549, iou: 0.7339, f1: 0.8451 [EVAL] loss: 0.1857, iou: 0.6951, f1: 0.8143
@20230718_1227 @20230718_1226 [EP 316/500] lr: 0.0005535412346944213, took: 202.83s (avg: 202.83s), ETA: 0d:10h:19m:28s [TRAIN] loss: 0.1553, iou: 0.7333, f1: 0.8447 [EVAL] loss: 0.1876, iou: 0.6927, f1: 0.8124
@20230718_1230 @20230718_1230 [EP 317/500] lr: 0.0005484789726324379, took: 202.68s (avg: 202.68s), ETA: 0d:10h:16m:6s [TRAIN] loss: 0.1539, iou: 0.7355, f1: 0.8461 [EVAL] loss: 0.2190, iou: 0.6481, f1: 0.7810
