

** [alpha] Launch Training on 20230727_1749
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "SEGFORMER",
  "baseModel": "MITB2",
  "gpuIDs": "0,1,2,3",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 10,
  "lr_scheduling": "wcos",
  "lr": 0.001,
  "optimizer": "AdamW",
  "decay_steps": 1.0,
  "warmup": 50,
  "train_annotation": "./Annotations/consolidate_train_db_20230711_1637.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230711_1637.txt",
  "exp_comment": "* Updated Annotations are used\n* Updated consolidate DB used (0711_1637 version) - Updated DB \n* This consolidate DB is updated from 0703_2119 version \n* 4 GPUs are used to train models\n* SEGFORMER Model W/ MIT B2 Pretrained Wegiths\n* Optimize perf: AdamW is used. w/ lr=0.001\n",
  "numGPUs": 4,
  "isCompleted": false,
  "config": "Config/TRAIN_SEGFORMER_NEWDB_20230711.yaml",
  "numTrainDB": 11530,
  "numEvalDB": 3524
}
@20230727_1753 @20230727_1753 [EP 1/500] lr: 1.9999999494757503e-05, took: 259.13s (avg: 259.13s), ETA: 1d:11h:54m:1s [TRAIN] loss: 0.9207, iou: 0.0427, f1: 0.0793 [EVAL] loss: 0.8464, iou: 0.0839, f1: 0.1536
@20230728_0316 @20230728_0316 [EP 281/500] lr: 0.0005697576561942697, took: 117.53s (avg: 117.53s), ETA: 0d:7h:7m:3s [TRAIN] loss: 0.1169, iou: 0.7969, f1: 0.8831 [EVAL] loss: 0.1397, iou: 0.7597, f1: 0.8603
@20230728_0318 @20230728_0318 [EP 282/500] lr: 0.0005666762590408325, took: 117.59s (avg: 117.59s), ETA: 0d:7h:5m:6s [TRAIN] loss: 0.1162, iou: 0.7980, f1: 0.8838 [EVAL] loss: 0.1402, iou: 0.7589, f1: 0.8598
@20230728_0320 @20230728_0320 [EP 283/500] lr: 0.0005635923007503152, took: 117.31s (avg: 117.31s), ETA: 0d:7h:3m:9s [TRAIN] loss: 0.1159, iou: 0.7985, f1: 0.8841 [EVAL] loss: 0.1419, iou: 0.7563, f1: 0.8581
@20230728_0322 @20230728_0322 [EP 284/500] lr: 0.0005605058395303786, took: 117.49s (avg: 117.49s), ETA: 0d:7h:1m:12s [TRAIN] loss: 0.1165, iou: 0.7974, f1: 0.8835 [EVAL] loss: 0.1406, iou: 0.7583, f1: 0.8594
@20230728_0324 @20230728_0324 [EP 285/500] lr: 0.0005574170500040054, took: 117.70s (avg: 117.70s), ETA: 0d:6h:59m:15s [TRAIN] loss: 0.1162, iou: 0.7980, f1: 0.8838 [EVAL] loss: 0.1401, iou: 0.7590, f1: 0.8599
@20230728_0326 @20230728_0326 [EP 286/500] lr: 0.0005543260485865176, took: 117.68s (avg: 117.68s), ETA: 0d:6h:57m:18s [TRAIN] loss: 0.1159, iou: 0.7984, f1: 0.8841 [EVAL] loss: 0.1403, iou: 0.7587, f1: 0.8597
@20230728_0328 @20230728_0328 [EP 287/500] lr: 0.0005512329516932368, took: 117.79s (avg: 117.79s), ETA: 0d:6h:55m:21s [TRAIN] loss: 0.1201, iou: 0.7917, f1: 0.8799 [EVAL] loss: 0.1407, iou: 0.7582, f1: 0.8593
@20230728_0330 @20230728_0330 [EP 288/500] lr: 0.000548137875739485, took: 117.54s (avg: 117.54s), ETA: 0d:6h:53m:24s [TRAIN] loss: 0.1169, iou: 0.7969, f1: 0.8831 [EVAL] loss: 0.1421, iou: 0.7560, f1: 0.8579
@20230728_0332 @20230728_0332 [EP 289/500] lr: 0.000545040937140584, took: 117.51s (avg: 117.51s), ETA: 0d:6h:51m:27s [TRAIN] loss: 0.1157, iou: 0.7987, f1: 0.8843 [EVAL] loss: 0.1406, iou: 0.7582, f1: 0.8594
@20230728_0334 @20230728_0334 [EP 290/500] lr: 0.0005419422523118556, took: 117.20s (avg: 117.20s), ETA: 0d:6h:49m:30s [TRAIN] loss: 0.1162, iou: 0.7981, f1: 0.8838 [EVAL] loss: 0.1406, iou: 0.7583, f1: 0.8594
@20230728_0336 @20230728_0336 [EP 291/500] lr: 0.0005388419376686215, took: 117.63s (avg: 117.63s), ETA: 0d:6h:47m:33s [TRAIN] loss: 0.1159, iou: 0.7986, f1: 0.8841 [EVAL] loss: 0.1416, iou: 0.7567, f1: 0.8584
@20230728_0338 @20230728_0338 [EP 292/500] lr: 0.0005357401096262038, took: 118.92s (avg: 118.92s), ETA: 0d:6h:49m:4s [TRAIN] loss: 0.1159, iou: 0.7984, f1: 0.8841 [EVAL] loss: 0.1444, iou: 0.7525, f1: 0.8556
@20230728_0340 @20230728_0340 [EP 293/500] lr: 0.0005326368845999241, took: 117.67s (avg: 117.67s), ETA: 0d:6h:43m:39s [TRAIN] loss: 0.1192, iou: 0.7931, f1: 0.8808 [EVAL] loss: 0.1513, iou: 0.7420, f1: 0.8487
@20230728_0342 @20230728_0342 [EP 294/500] lr: 0.0005295324372127652, took: 117.79s (avg: 117.79s), ETA: 0d:6h:41m:42s [TRAIN] loss: 0.1213, iou: 0.7899, f1: 0.8787 [EVAL] loss: 0.1513, iou: 0.7421, f1: 0.8487
@20230728_0344 @20230728_0344 [EP 295/500] lr: 0.0005264268256723881, took: 117.62s (avg: 117.62s), ETA: 0d:6h:39m:45s [TRAIN] loss: 0.1203, iou: 0.7913, f1: 0.8797 [EVAL] loss: 0.1463, iou: 0.7497, f1: 0.8537
@20230728_0346 @20230728_0346 [EP 296/500] lr: 0.0005233201663941145, took: 117.65s (avg: 117.65s), ETA: 0d:6h:37m:48s [TRAIN] loss: 0.1217, iou: 0.7894, f1: 0.8783 [EVAL] loss: 0.1425, iou: 0.7554, f1: 0.8575
@20230728_0348 @20230728_0348 [EP 297/500] lr: 0.0005202126340009272, took: 117.74s (avg: 117.74s), ETA: 0d:6h:35m:51s [TRAIN] loss: 0.1206, iou: 0.7913, f1: 0.8794 [EVAL] loss: 0.1416, iou: 0.7569, f1: 0.8584
@20230728_0350 @20230728_0350 [EP 298/500] lr: 0.000517104344908148, took: 117.91s (avg: 117.91s), ETA: 0d:6h:33m:54s [TRAIN] loss: 0.1178, iou: 0.7957, f1: 0.8822 [EVAL] loss: 0.1406, iou: 0.7583, f1: 0.8594
@20230728_0352 @20230728_0352 [EP 299/500] lr: 0.0005139953573234379, took: 117.68s (avg: 117.68s), ETA: 0d:6h:31m:57s [TRAIN] loss: 0.1159, iou: 0.7986, f1: 0.8841 [EVAL] loss: 0.1404, iou: 0.7587, f1: 0.8596
@20230728_0354 @20230728_0354 [EP 300/500] lr: 0.0005108858458697796, took: 117.59s (avg: 117.59s), ETA: 0d:6h:30m:0s [TRAIN] loss: 0.1147, iou: 0.8005, f1: 0.8853 [EVAL] loss: 0.1401, iou: 0.7592, f1: 0.8599
@20230728_0356 @20230728_0356 [EP 301/500] lr: 0.0005077759269624949, took: 117.85s (avg: 117.85s), ETA: 0d:6h:28m:3s [TRAIN] loss: 0.1153, iou: 0.7996, f1: 0.8847 [EVAL] loss: 0.1402, iou: 0.7589, f1: 0.8598
@20230728_0358 @20230728_0358 [EP 302/500] lr: 0.0005046656588092446, took: 117.47s (avg: 117.47s), ETA: 0d:6h:26m:6s [TRAIN] loss: 0.1138, iou: 0.8020, f1: 0.8862 [EVAL] loss: 0.1400, iou: 0.7593, f1: 0.8600
@20230728_0400 @20230728_0400 [EP 303/500] lr: 0.0005015552160330117, took: 117.59s (avg: 117.59s), ETA: 0d:6h:24m:9s [TRAIN] loss: 0.1146, iou: 0.8007, f1: 0.8854 [EVAL] loss: 0.1396, iou: 0.7598, f1: 0.8604
@20230728_0402 @20230728_0402 [EP 304/500] lr: 0.0004984447732567787, took: 117.57s (avg: 117.57s), ETA: 0d:6h:22m:12s [TRAIN] loss: 0.1145, iou: 0.8009, f1: 0.8855 [EVAL] loss: 0.1398, iou: 0.7596, f1: 0.8602
@20230728_0404 @20230728_0404 [EP 305/500] lr: 0.0004953343304805458, took: 117.44s (avg: 117.44s), ETA: 0d:6h:20m:15s [TRAIN] loss: 0.1148, iou: 0.8005, f1: 0.8852 [EVAL] loss: 0.1399, iou: 0.7595, f1: 0.8601
@20230728_0406 @20230728_0406 [EP 306/500] lr: 0.0004922241205349565, took: 117.45s (avg: 117.45s), ETA: 0d:6h:18m:18s [TRAIN] loss: 0.1140, iou: 0.8017, f1: 0.8860 [EVAL] loss: 0.1393, iou: 0.7604, f1: 0.8607
@20230728_0408 @20230728_0408 [EP 307/500] lr: 0.0004891141434200108, took: 117.69s (avg: 117.69s), ETA: 0d:6h:16m:21s [TRAIN] loss: 0.1132, iou: 0.8031, f1: 0.8868 [EVAL] loss: 0.1389, iou: 0.7610, f1: 0.8611
@20230728_0410 @20230728_0410 [EP 308/500] lr: 0.00048600463196635246, took: 117.77s (avg: 117.77s), ETA: 0d:6h:14m:24s [TRAIN] loss: 0.1143, iou: 0.8016, f1: 0.8857 [EVAL] loss: 0.1399, iou: 0.7594, f1: 0.8601
@20230728_0412 @20230728_0412 [EP 309/500] lr: 0.00048289564438164234, took: 117.37s (avg: 117.37s), ETA: 0d:6h:12m:27s [TRAIN] loss: 0.1131, iou: 0.8031, f1: 0.8869 [EVAL] loss: 0.1398, iou: 0.7597, f1: 0.8602
@20230728_0414 @20230728_0414 [EP 310/500] lr: 0.0004797873261850327, took: 117.58s (avg: 117.58s), ETA: 0d:6h:10m:30s [TRAIN] loss: 0.1137, iou: 0.8023, f1: 0.8863 [EVAL] loss: 0.1400, iou: 0.7594, f1: 0.8600
@20230728_0416 @20230728_0416 [EP 311/500] lr: 0.00047667979379184544, took: 117.52s (avg: 117.52s), ETA: 0d:6h:8m:33s [TRAIN] loss: 0.1146, iou: 0.8008, f1: 0.8854 [EVAL] loss: 0.1388, iou: 0.7611, f1: 0.8612
@20230728_0418 @20230728_0418 [EP 312/500] lr: 0.0004735731636174023, took: 117.46s (avg: 117.46s), ETA: 0d:6h:6m:36s [TRAIN] loss: 0.1152, iou: 0.8003, f1: 0.8848 [EVAL] loss: 0.1400, iou: 0.7593, f1: 0.8600
@20230728_0420 @20230728_0420 [EP 313/500] lr: 0.0004704675520770252, took: 117.66s (avg: 117.66s), ETA: 0d:6h:4m:39s [TRAIN] loss: 0.1143, iou: 0.8017, f1: 0.8857 [EVAL] loss: 0.1401, iou: 0.7591, f1: 0.8599
@20230728_0422 @20230728_0422 [EP 314/500] lr: 0.0004673631046898663, took: 117.31s (avg: 117.31s), ETA: 0d:6h:2m:42s [TRAIN] loss: 0.1155, iou: 0.7993, f1: 0.8845 [EVAL] loss: 0.1418, iou: 0.7565, f1: 0.8582
@20230728_0424 @20230728_0424 [EP 315/500] lr: 0.0004642599087674171, took: 117.74s (avg: 117.74s), ETA: 0d:6h:0m:45s [TRAIN] loss: 0.1144, iou: 0.8011, f1: 0.8856 [EVAL] loss: 0.1421, iou: 0.7562, f1: 0.8579
@20230728_0426 @20230728_0426 [EP 316/500] lr: 0.0004611580807249993, took: 117.24s (avg: 117.24s), ETA: 0d:5h:58m:48s [TRAIN] loss: 0.1150, iou: 0.8004, f1: 0.8850 [EVAL] loss: 0.1415, iou: 0.7571, f1: 0.8585
@20230728_0428 @20230728_0428 [EP 317/500] lr: 0.0004580577660817653, took: 117.61s (avg: 117.61s), ETA: 0d:5h:56m:51s [TRAIN] loss: 0.1165, iou: 0.7983, f1: 0.8835 [EVAL] loss: 0.1430, iou: 0.7548, f1: 0.8570
@20230728_0430 @20230728_0430 [EP 318/500] lr: 0.00045495908125303686, took: 117.71s (avg: 117.71s), ETA: 0d:5h:54m:54s [TRAIN] loss: 0.1150, iou: 0.8001, f1: 0.8850 [EVAL] loss: 0.1402, iou: 0.7590, f1: 0.8598
@20230728_0432 @20230728_0432 [EP 319/500] lr: 0.00045186211355030537, took: 117.37s (avg: 117.37s), ETA: 0d:5h:52m:57s [TRAIN] loss: 0.1161, iou: 0.7984, f1: 0.8839 [EVAL] loss: 0.1408, iou: 0.7581, f1: 0.8592
@20230728_0434 @20230728_0434 [EP 320/500] lr: 0.00044876703759655356, took: 117.32s (avg: 117.32s), ETA: 0d:5h:51m:0s [TRAIN] loss: 0.1167, iou: 0.7974, f1: 0.8833 [EVAL] loss: 0.1428, iou: 0.7550, f1: 0.8572
@20230728_0436 @20230728_0436 [EP 321/500] lr: 0.00044567391159944236, took: 117.55s (avg: 117.55s), ETA: 0d:5h:49m:3s [TRAIN] loss: 0.1162, iou: 0.7984, f1: 0.8838 [EVAL] loss: 0.1408, iou: 0.7580, f1: 0.8592
@20230728_0438 @20230728_0438 [EP 322/500] lr: 0.0004425829101819545, took: 117.30s (avg: 117.30s), ETA: 0d:5h:47m:6s [TRAIN] loss: 0.1147, iou: 0.8004, f1: 0.8853 [EVAL] loss: 0.1404, iou: 0.7586, f1: 0.8596
@20230728_0440 @20230728_0440 [EP 323/500] lr: 0.0004394941497594118, took: 117.60s (avg: 117.60s), ETA: 0d:5h:45m:9s [TRAIN] loss: 0.1159, iou: 0.7991, f1: 0.8841 [EVAL] loss: 0.1401, iou: 0.7592, f1: 0.8599
@20230728_0442 @20230728_0442 [EP 324/500] lr: 0.00043640771764330566, took: 117.48s (avg: 117.48s), ETA: 0d:5h:43m:12s [TRAIN] loss: 0.1140, iou: 0.8018, f1: 0.8860 [EVAL] loss: 0.1406, iou: 0.7583, f1: 0.8594
@20230728_0443 @20230728_0443 [EP 325/500] lr: 0.00043332373024895787, took: 117.20s (avg: 117.20s), ETA: 0d:5h:41m:15s [TRAIN] loss: 0.1151, iou: 0.8001, f1: 0.8849 [EVAL] loss: 0.1394, iou: 0.7601, f1: 0.8606
@20230728_0445 @20230728_0445 [EP 326/500] lr: 0.00043024233309552073, took: 117.18s (avg: 117.18s), ETA: 0d:5h:39m:18s [TRAIN] loss: 0.1145, iou: 0.8009, f1: 0.8855 [EVAL] loss: 0.1389, iou: 0.7609, f1: 0.8611
@20230728_0447 @20230728_0447 [EP 327/500] lr: 0.0004271636425983161, took: 117.23s (avg: 117.23s), ETA: 0d:5h:37m:21s [TRAIN] loss: 0.1138, iou: 0.8020, f1: 0.8862 [EVAL] loss: 0.1382, iou: 0.7620, f1: 0.8618
@20230728_0449 @20230728_0449 [EP 328/500] lr: 0.00042408774606883526, took: 117.32s (avg: 117.32s), ETA: 0d:5h:35m:24s [TRAIN] loss: 0.1143, iou: 0.8014, f1: 0.8857 [EVAL] loss: 0.1383, iou: 0.7618, f1: 0.8617
@20230728_0451 @20230728_0451 [EP 329/500] lr: 0.00042101481813006103, took: 117.24s (avg: 117.24s), ETA: 0d:5h:33m:27s [TRAIN] loss: 0.1144, iou: 0.8012, f1: 0.8856 [EVAL] loss: 0.1378, iou: 0.7626, f1: 0.8622
@20230728_0454 @20230728_0454 [EP 330/500] lr: 0.0004179449169896543, took: 117.73s (avg: 117.73s), ETA: 0d:5h:31m:30s [TRAIN] loss: 0.1143, iou: 0.8013, f1: 0.8857 [EVAL] loss: 0.1398, iou: 0.7595, f1: 0.8602
@20230728_0456 @20230728_0456 [EP 331/500] lr: 0.0004148782172705978, took: 117.49s (avg: 117.49s), ETA: 0d:5h:29m:33s [TRAIN] loss: 0.1153, iou: 0.7999, f1: 0.8847 [EVAL] loss: 0.1385, iou: 0.7616, f1: 0.8615
@20230728_0458 @20230728_0458 [EP 332/500] lr: 0.00041181480628438294, took: 117.61s (avg: 117.61s), ETA: 0d:5h:27m:36s [TRAIN] loss: 0.1134, iou: 0.8025, f1: 0.8866 [EVAL] loss: 0.1381, iou: 0.7622, f1: 0.8619
@20230728_0500 @20230728_0459 [EP 333/500] lr: 0.0004087548004463315, took: 117.66s (avg: 117.66s), ETA: 0d:5h:25m:39s [TRAIN] loss: 0.1132, iou: 0.8030, f1: 0.8868 [EVAL] loss: 0.1388, iou: 0.7612, f1: 0.8612
@20230728_0501 @20230728_0501 [EP 334/500] lr: 0.0004056983452755958, took: 117.55s (avg: 117.55s), ETA: 0d:5h:23m:42s [TRAIN] loss: 0.1132, iou: 0.8028, f1: 0.8868 [EVAL] loss: 0.1394, iou: 0.7602, f1: 0.8606
@20230728_0503 @20230728_0503 [EP 335/500] lr: 0.00040264552808366716, took: 117.38s (avg: 117.38s), ETA: 0d:5h:21m:45s [TRAIN] loss: 0.1141, iou: 0.8015, f1: 0.8859 [EVAL] loss: 0.1401, iou: 0.7592, f1: 0.8599
@20230728_0505 @20230728_0505 [EP 336/500] lr: 0.00039959646528586745, took: 117.48s (avg: 117.48s), ETA: 0d:5h:19m:48s [TRAIN] loss: 0.1126, iou: 0.8039, f1: 0.8874 [EVAL] loss: 0.1383, iou: 0.7619, f1: 0.8617
@20230728_0507 @20230728_0507 [EP 337/500] lr: 0.00039655130240134895, took: 117.50s (avg: 117.50s), ETA: 0d:5h:17m:51s [TRAIN] loss: 0.1120, iou: 0.8049, f1: 0.8880 [EVAL] loss: 0.1389, iou: 0.7611, f1: 0.8611
@20230728_0509 @20230728_0509 [EP 338/500] lr: 0.000393510126741603, took: 117.33s (avg: 117.33s), ETA: 0d:5h:15m:54s [TRAIN] loss: 0.1115, iou: 0.8058, f1: 0.8885 [EVAL] loss: 0.1389, iou: 0.7610, f1: 0.8611
@20230728_0511 @20230728_0511 [EP 339/500] lr: 0.00039047308382578194, took: 117.60s (avg: 117.60s), ETA: 0d:5h:13m:57s [TRAIN] loss: 0.1114, iou: 0.8058, f1: 0.8886 [EVAL] loss: 0.1386, iou: 0.7615, f1: 0.8614
@20230728_0513 @20230728_0513 [EP 340/500] lr: 0.00038744029006920755, took: 117.44s (avg: 117.44s), ETA: 0d:5h:12m:0s [TRAIN] loss: 0.1107, iou: 0.8069, f1: 0.8893 [EVAL] loss: 0.1380, iou: 0.7623, f1: 0.8620
@20230728_0515 @20230728_0515 [EP 341/500] lr: 0.0003844118327833712, took: 117.43s (avg: 117.43s), ETA: 0d:5h:10m:3s [TRAIN] loss: 0.1104, iou: 0.8074, f1: 0.8896 [EVAL] loss: 0.1385, iou: 0.7615, f1: 0.8615
@20230728_0517 @20230728_0517 [EP 342/500] lr: 0.0003813878574874252, took: 117.42s (avg: 117.42s), ETA: 0d:5h:8m:6s [TRAIN] loss: 0.1109, iou: 0.8067, f1: 0.8891 [EVAL] loss: 0.1381, iou: 0.7622, f1: 0.8619
@20230728_0519 @20230728_0519 [EP 343/500] lr: 0.00037836848059669137, took: 117.51s (avg: 117.51s), ETA: 0d:5h:6m:9s [TRAIN] loss: 0.1102, iou: 0.8079, f1: 0.8898 [EVAL] loss: 0.1382, iou: 0.7620, f1: 0.8618
@20230728_0521 @20230728_0521 [EP 344/500] lr: 0.00037535378942266107, took: 117.65s (avg: 117.65s), ETA: 0d:5h:4m:12s [TRAIN] loss: 0.1100, iou: 0.8082, f1: 0.8900 [EVAL] loss: 0.1383, iou: 0.7618, f1: 0.8617
@20230728_0523 @20230728_0523 [EP 345/500] lr: 0.00037234395858831704, took: 117.31s (avg: 117.31s), ETA: 0d:5h:2m:15s [TRAIN] loss: 0.1106, iou: 0.8072, f1: 0.8894 [EVAL] loss: 0.1382, iou: 0.7619, f1: 0.8618
@20230728_0525 @20230728_0525 [EP 346/500] lr: 0.0003693390463013202, took: 117.31s (avg: 117.31s), ETA: 0d:5h:0m:18s [TRAIN] loss: 0.1106, iou: 0.8072, f1: 0.8894 [EVAL] loss: 0.1380, iou: 0.7623, f1: 0.8620
@20230728_0527 @20230728_0527 [EP 347/500] lr: 0.00036633916897699237, took: 117.65s (avg: 117.65s), ETA: 0d:4h:58m:21s [TRAIN] loss: 0.1111, iou: 0.8063, f1: 0.8889 [EVAL] loss: 0.1386, iou: 0.7613, f1: 0.8614
@20230728_0529 @20230728_0529 [EP 348/500] lr: 0.0003633445012383163, took: 117.57s (avg: 117.57s), ETA: 0d:4h:56m:24s [TRAIN] loss: 0.1116, iou: 0.8054, f1: 0.8884 [EVAL] loss: 0.1388, iou: 0.7611, f1: 0.8612
@20230728_0531 @20230728_0531 [EP 349/500] lr: 0.0003603551012929529, took: 117.49s (avg: 117.49s), ETA: 0d:4h:54m:27s [TRAIN] loss: 0.1128, iou: 0.8036, f1: 0.8872 [EVAL] loss: 0.1377, iou: 0.7628, f1: 0.8623
@20230728_0533 @20230728_0533 [EP 350/500] lr: 0.00035737111466005445, took: 117.67s (avg: 117.67s), ETA: 0d:4h:52m:30s [TRAIN] loss: 0.1125, iou: 0.8041, f1: 0.8875 [EVAL] loss: 0.1385, iou: 0.7616, f1: 0.8615
@20230728_0535 @20230728_0535 [EP 351/500] lr: 0.0003543926577549428, took: 117.46s (avg: 117.46s), ETA: 0d:4h:50m:33s [TRAIN] loss: 0.1132, iou: 0.8030, f1: 0.8868 [EVAL] loss: 0.1380, iou: 0.7623, f1: 0.8620
@20230728_0537 @20230728_0537 [EP 352/500] lr: 0.00035141981788910925, took: 117.39s (avg: 117.39s), ETA: 0d:4h:48m:36s [TRAIN] loss: 0.1120, iou: 0.8048, f1: 0.8880 [EVAL] loss: 0.1380, iou: 0.7623, f1: 0.8620
@20230728_0539 @20230728_0539 [EP 353/500] lr: 0.0003484527114778757, took: 117.41s (avg: 117.41s), ETA: 0d:4h:46m:39s [TRAIN] loss: 0.1114, iou: 0.8058, f1: 0.8886 [EVAL] loss: 0.1381, iou: 0.7621, f1: 0.8619
@20230728_0541 @20230728_0541 [EP 354/500] lr: 0.0003454915131442249, took: 117.40s (avg: 117.40s), ETA: 0d:4h:44m:42s [TRAIN] loss: 0.1106, iou: 0.8073, f1: 0.8894 [EVAL] loss: 0.1381, iou: 0.7621, f1: 0.8619
@20230728_0543 @20230728_0543 [EP 355/500] lr: 0.00034253625199198723, took: 117.71s (avg: 117.71s), ETA: 0d:4h:42m:45s [TRAIN] loss: 0.1097, iou: 0.8085, f1: 0.8903 [EVAL] loss: 0.1371, iou: 0.7636, f1: 0.8629
@20230728_0545 @20230728_0545 [EP 356/500] lr: 0.0003395871026441455, took: 117.71s (avg: 117.71s), ETA: 0d:4h:40m:48s [TRAIN] loss: 0.1097, iou: 0.8088, f1: 0.8903 [EVAL] loss: 0.1379, iou: 0.7625, f1: 0.8621
@20230728_0547 @20230728_0547 [EP 357/500] lr: 0.0003366441815160215, took: 117.22s (avg: 117.22s), ETA: 0d:4h:38m:51s [TRAIN] loss: 0.1088, iou: 0.8101, f1: 0.8912 [EVAL] loss: 0.1371, iou: 0.7637, f1: 0.8629
@20230728_0549 @20230728_0549 [EP 358/500] lr: 0.00033370754681527615, took: 117.52s (avg: 117.52s), ETA: 0d:4h:36m:54s [TRAIN] loss: 0.1093, iou: 0.8092, f1: 0.8907 [EVAL] loss: 0.1377, iou: 0.7627, f1: 0.8623
@20230728_0551 @20230728_0551 [EP 359/500] lr: 0.0003307773731648922, took: 117.36s (avg: 117.36s), ETA: 0d:4h:34m:57s [TRAIN] loss: 0.1085, iou: 0.8106, f1: 0.8915 [EVAL] loss: 0.1383, iou: 0.7617, f1: 0.8617
@20230728_0553 @20230728_0553 [EP 360/500] lr: 0.000327853747876361, took: 117.36s (avg: 117.36s), ETA: 0d:4h:33m:0s [TRAIN] loss: 0.1087, iou: 0.8104, f1: 0.8913 [EVAL] loss: 0.1382, iou: 0.7620, f1: 0.8618
@20230728_0555 @20230728_0555 [EP 361/500] lr: 0.0003249367873650044, took: 117.73s (avg: 117.73s), ETA: 0d:4h:31m:3s [TRAIN] loss: 0.1084, iou: 0.8108, f1: 0.8916 [EVAL] loss: 0.1383, iou: 0.7618, f1: 0.8617
@20230728_0557 @20230728_0557 [EP 362/500] lr: 0.0003220265789423138, took: 117.25s (avg: 117.25s), ETA: 0d:4h:29m:6s [TRAIN] loss: 0.1087, iou: 0.8102, f1: 0.8913 [EVAL] loss: 0.1386, iou: 0.7614, f1: 0.8614
@20230728_0559 @20230728_0559 [EP 363/500] lr: 0.0003191232681274414, took: 117.75s (avg: 117.75s), ETA: 0d:4h:27m:9s [TRAIN] loss: 0.1086, iou: 0.8104, f1: 0.8914 [EVAL] loss: 0.1387, iou: 0.7611, f1: 0.8613
@20230728_0601 @20230728_0601 [EP 364/500] lr: 0.0003162269713357091, took: 117.33s (avg: 117.33s), ETA: 0d:4h:25m:12s [TRAIN] loss: 0.1083, iou: 0.8109, f1: 0.8917 [EVAL] loss: 0.1396, iou: 0.7597, f1: 0.8604
@20230728_0603 @20230728_0603 [EP 365/500] lr: 0.0003133377758786082, took: 117.71s (avg: 117.71s), ETA: 0d:4h:23m:15s [TRAIN] loss: 0.1088, iou: 0.8101, f1: 0.8912 [EVAL] loss: 0.1403, iou: 0.7586, f1: 0.8597
@20230728_0605 @20230728_0605 [EP 366/500] lr: 0.00031045579817146063, took: 117.61s (avg: 117.61s), ETA: 0d:4h:21m:18s [TRAIN] loss: 0.1089, iou: 0.8101, f1: 0.8911 [EVAL] loss: 0.1404, iou: 0.7585, f1: 0.8596
@20230728_0607 @20230728_0607 [EP 367/500] lr: 0.00030758115462958813, took: 117.48s (avg: 117.48s), ETA: 0d:4h:19m:21s [TRAIN] loss: 0.1096, iou: 0.8088, f1: 0.8904 [EVAL] loss: 0.1391, iou: 0.7606, f1: 0.8609
@20230728_0609 @20230728_0609 [EP 368/500] lr: 0.00030471396166831255, took: 117.47s (avg: 117.47s), ETA: 0d:4h:17m:24s [TRAIN] loss: 0.1104, iou: 0.8078, f1: 0.8896 [EVAL] loss: 0.1379, iou: 0.7626, f1: 0.8621
@20230728_0611 @20230728_0611 [EP 369/500] lr: 0.0003018543357029557, took: 117.80s (avg: 117.80s), ETA: 0d:4h:15m:27s [TRAIN] loss: 0.1106, iou: 0.8071, f1: 0.8894 [EVAL] loss: 0.1378, iou: 0.7627, f1: 0.8622
@20230728_0613 @20230728_0613 [EP 370/500] lr: 0.000299002364045009, took: 117.59s (avg: 117.59s), ETA: 0d:4h:13m:30s [TRAIN] loss: 0.1117, iou: 0.8057, f1: 0.8883 [EVAL] loss: 0.1378, iou: 0.7628, f1: 0.8622
@20230728_0615 @20230728_0615 [EP 371/500] lr: 0.0002961581922136247, took: 117.88s (avg: 117.88s), ETA: 0d:4h:11m:33s [TRAIN] loss: 0.1112, iou: 0.8063, f1: 0.8888 [EVAL] loss: 0.1387, iou: 0.7613, f1: 0.8613
@20230728_0617 @20230728_0617 [EP 372/500] lr: 0.0002933219075202942, took: 117.57s (avg: 117.57s), ETA: 0d:4h:9m:36s [TRAIN] loss: 0.1100, iou: 0.8081, f1: 0.8900 [EVAL] loss: 0.1380, iou: 0.7625, f1: 0.8620
@20230728_0619 @20230728_0619 [EP 373/500] lr: 0.0002904935972765088, took: 117.80s (avg: 117.80s), ETA: 0d:4h:7m:39s [TRAIN] loss: 0.1100, iou: 0.8081, f1: 0.8900 [EVAL] loss: 0.1396, iou: 0.7600, f1: 0.8604
@20230728_0621 @20230728_0621 [EP 374/500] lr: 0.00028767340700142086, took: 117.85s (avg: 117.85s), ETA: 0d:4h:5m:42s [TRAIN] loss: 0.1092, iou: 0.8095, f1: 0.8908 [EVAL] loss: 0.1394, iou: 0.7604, f1: 0.8606
@20230728_0623 @20230728_0623 [EP 375/500] lr: 0.0002848614240065217, took: 117.47s (avg: 117.47s), ETA: 0d:4h:3m:45s [TRAIN] loss: 0.1084, iou: 0.8108, f1: 0.8916 [EVAL] loss: 0.1395, iou: 0.7602, f1: 0.8605
