

** [alpha] Launch Training on 20230624_1550
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "DLV3+",
  "baseModel": "EffNet",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 99,
  "resumeWeight": "./model_weights/EffNet/20230613_1524_DLV3PP_EffNet_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 5,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 10,
  "lr_scheduling": "cos",
  "lr": 0.01,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/train_base_db_20230523.txt",
  "eval_annotation": "./Annotations/eval_base_db_20230523.txt",
  "exp_comment": "* Augmentation Reinforced\n  - Image Blur Feature Added \n* New Exp on Cos Lr\n  - Due to frequent network error, there was unexpected termination over the last two exp. \n  - This makes hard to observe the behavior of cos annealing lr scheduling.\n  - So, this time, we decided to start it over gain, \n  -  Also, we change the n_cycles from num_epochs/100 to 2.5 (hard coded value).\n  - n_cycles changed from 2.5 to 2\n",
  "isCompleted": false,
  "config": "Config/TRAIN_DLV3_EffNet.yaml"
}
@20230624_1557 [EP 1/500] lr: 0.009999999776482582, took: 0h:7m:48s, ETA: 2d:16h:52m:12s [TRAIN] loss: 0.2977, accu-50: 31.11%, iou: 55.76%, f1: 70.23% 260.40ms [EVAL] [414/414 step] loss: 1.0000, accu-50: 0.00%, iou: 0.00%, f1: 0.00%, 59.59ms
@20230625_2005 [EP 236/500] lr: 7.717833068454638e-05, took: 0h:7m:10s, ETA: 1d:7h:32m:0s [TRAIN] loss: 0.0600, accu-50: 93.99%, iou: 88.71%, f1: 94.00% 237.70ms [EVAL] [414/414 step] loss: 0.0844, accu-50: 92.05%, iou: 84.61%, f1: 91.56%, 56.95ms
@20230625_2012 [EP 237/500] lr: 6.657027552137151e-05, took: 0h:7m:10s, ETA: 1d:7h:24m:50s [TRAIN] loss: 0.0602, accu-50: 94.03%, iou: 88.67%, f1: 93.98% 236.98ms [EVAL] [414/414 step] loss: 0.0844, accu-50: 92.08%, iou: 84.61%, f1: 91.56%, 56.66ms
@20230625_2020 [EP 238/500] lr: 5.67412753298413e-05, took: 0h:7m:10s, ETA: 1d:7h:17m:40s [TRAIN] loss: 0.0602, accu-50: 94.00%, iou: 88.68%, f1: 93.98% 237.15ms [EVAL] [414/414 step] loss: 0.0843, accu-50: 92.00%, iou: 84.62%, f1: 91.57%, 56.81ms
@20230625_2027 [EP 239/500] lr: 4.769287261296995e-05, took: 0h:7m:10s, ETA: 1d:7h:10m:30s [TRAIN] loss: 0.0600, accu-50: 93.97%, iou: 88.70%, f1: 94.00% 237.30ms [EVAL] [414/414 step] loss: 0.0844, accu-50: 92.12%, iou: 84.61%, f1: 91.56%, 56.86ms
@20230625_2034 [EP 240/500] lr: 3.942649345844984e-05, took: 0h:7m:10s, ETA: 1d:7h:3m:20s [TRAIN] loss: 0.0600, accu-50: 94.05%, iou: 88.70%, f1: 94.00% 237.37ms [EVAL] [414/414 step] loss: 0.0844, accu-50: 92.00%, iou: 84.61%, f1: 91.56%, 56.66ms
@20230625_2041 [EP 241/500] lr: 3.1943447538651526e-05, took: 0h:7m:10s, ETA: 1d:6h:56m:10s [TRAIN] loss: 0.0600, accu-50: 94.04%, iou: 88.71%, f1: 94.00% 237.29ms [EVAL] [414/414 step] loss: 0.0844, accu-50: 92.04%, iou: 84.62%, f1: 91.56%, 56.66ms
@20230625_2048 [EP 242/500] lr: 2.5244915377697907e-05, took: 0h:7m:10s, ETA: 1d:6h:49m:0s [TRAIN] loss: 0.0600, accu-50: 94.04%, iou: 88.70%, f1: 94.00% 237.12ms [EVAL] [414/414 step] loss: 0.0845, accu-50: 92.07%, iou: 84.61%, f1: 91.55%, 56.77ms
@20230625_2055 [EP 243/500] lr: 1.9331953808432445e-05, took: 0h:7m:10s, ETA: 1d:6h:41m:50s [TRAIN] loss: 0.0600, accu-50: 94.05%, iou: 88.71%, f1: 94.00% 237.46ms [EVAL] [414/414 step] loss: 0.0844, accu-50: 92.10%, iou: 84.61%, f1: 91.56%, 56.68ms
@20230625_2103 [EP 244/500] lr: 1.4205498700903263e-05, took: 0h:7m:10s, ETA: 1d:6h:34m:40s [TRAIN] loss: 0.0602, accu-50: 94.02%, iou: 88.68%, f1: 93.98% 237.22ms [EVAL] [414/414 step] loss: 0.0844, accu-50: 92.01%, iou: 84.62%, f1: 91.56%, 56.74ms
@20230625_2110 [EP 245/500] lr: 9.866357686405536e-06, took: 0h:7m:10s, ETA: 1d:6h:27m:30s [TRAIN] loss: 0.0601, accu-50: 94.05%, iou: 88.70%, f1: 94.00% 237.23ms [EVAL] [414/414 step] loss: 0.0844, accu-50: 92.01%, iou: 84.62%, f1: 91.56%, 56.82ms
@20230625_2117 [EP 246/500] lr: 6.315216978691751e-06, took: 0h:7m:10s, ETA: 1d:6h:20m:20s [TRAIN] loss: 0.0601, accu-50: 93.97%, iou: 88.70%, f1: 93.99% 237.22ms [EVAL] [414/414 step] loss: 0.0843, accu-50: 92.01%, iou: 84.62%, f1: 91.57%, 56.71ms
@20230625_2124 [EP 247/500] lr: 3.552636826498201e-06, took: 0h:7m:10s, ETA: 1d:6h:13m:10s [TRAIN] loss: 0.0601, accu-50: 93.97%, iou: 88.69%, f1: 93.99% 237.34ms [EVAL] [414/414 step] loss: 0.0843, accu-50: 91.99%, iou: 84.62%, f1: 91.57%, 56.62ms
@20230625_2131 [EP 248/500] lr: 1.5790535599080613e-06, took: 0h:7m:10s, ETA: 1d:6h:6m:0s [TRAIN] loss: 0.0600, accu-50: 94.01%, iou: 88.70%, f1: 94.00% 236.97ms [EVAL] [414/414 step] loss: 0.0844, accu-50: 92.00%, iou: 84.62%, f1: 91.56%, 56.69ms
@20230625_2138 [EP 249/500] lr: 3.947789934954926e-07, took: 0h:7m:10s, ETA: 1d:5h:58m:50s [TRAIN] loss: 0.0601, accu-50: 94.02%, iou: 88.69%, f1: 93.99% 237.16ms [EVAL] [414/414 step] loss: 0.0844, accu-50: 92.00%, iou: 84.62%, f1: 91.56%, 56.72ms
@20230625_2145 [EP 250/500] lr: 0.009999999776482582, took: 0h:7m:10s, ETA: 1d:5h:51m:40s [TRAIN] loss: 0.0730, accu-50: 93.00%, iou: 86.44%, f1: 92.70% 237.40ms [EVAL] [414/414 step] loss: 0.2800, accu-50: 89.10%, iou: 56.82%, f1: 72.00%, 56.75ms
@20230625_2153 [EP 251/500] lr: 0.009999604895710945, took: 0h:7m:10s, ETA: 1d:5h:44m:30s [TRAIN] loss: 0.0741, accu-50: 92.60%, iou: 86.26%, f1: 92.59% 237.25ms [EVAL] [414/414 step] loss: 0.2585, accu-50: 90.65%, iou: 59.43%, f1: 74.15%, 56.74ms
@20230625_2200 [EP 252/500] lr: 0.009998421184718609, took: 0h:7m:10s, ETA: 1d:5h:37m:20s [TRAIN] loss: 0.0749, accu-50: 92.66%, iou: 86.12%, f1: 92.51% 237.46ms [EVAL] [414/414 step] loss: 0.2585, accu-50: 84.98%, iou: 59.44%, f1: 74.15%, 56.83ms
@20230625_2207 [EP 253/500] lr: 0.009996447712182999, took: 0h:7m:10s, ETA: 1d:5h:30m:10s [TRAIN] loss: 0.0746, accu-50: 92.52%, iou: 86.17%, f1: 92.54% 237.58ms [EVAL] [414/414 step] loss: 0.3711, accu-50: 86.95%, iou: 46.51%, f1: 62.89%, 56.53ms
@20230625_2214 [EP 254/500] lr: 0.009993684478104115, took: 0h:7m:10s, ETA: 1d:5h:23m:0s [TRAIN] loss: 0.0744, accu-50: 92.61%, iou: 86.20%, f1: 92.56% 237.45ms [EVAL] [414/414 step] loss: 0.1976, accu-50: 82.11%, iou: 67.35%, f1: 80.24%, 56.56ms
@20230625_2221 [EP 255/500] lr: 0.009990133345127106, took: 0h:7m:10s, ETA: 1d:5h:15m:50s [TRAIN] loss: 0.0750, accu-50: 92.33%, iou: 86.10%, f1: 92.50% 237.51ms [EVAL] [414/414 step] loss: 0.2743, accu-50: 92.16%, iou: 57.64%, f1: 72.57%, 56.65ms
@20230625_2228 [EP 256/500] lr: 0.009985794313251972, took: 0h:7m:10s, ETA: 1d:5h:8m:40s [TRAIN] loss: 0.0750, accu-50: 92.60%, iou: 86.09%, f1: 92.50% 237.39ms [EVAL] [414/414 step] loss: 0.3129, accu-50: 75.42%, iou: 52.95%, f1: 68.71%, 56.71ms
@20230625_2236 [EP 257/500] lr: 0.009980668313801289, took: 0h:7m:9s, ETA: 1d:4h:57m:27s [TRAIN] loss: 0.0743, accu-50: 92.54%, iou: 86.21%, f1: 92.57% 237.27ms [EVAL] [414/414 step] loss: 0.3063, accu-50: 81.58%, iou: 53.68%, f1: 69.37%, 56.76ms
@20230625_2243 [EP 258/500] lr: 0.009974755346775055, took: 0h:7m:9s, ETA: 1d:4h:50m:18s [TRAIN] loss: 0.0752, accu-50: 92.57%, iou: 86.06%, f1: 92.48% 237.27ms [EVAL] [414/414 step] loss: 0.4646, accu-50: 72.17%, iou: 37.37%, f1: 53.54%, 56.83ms
@20230625_2250 [EP 259/500] lr: 0.009968056343495846, took: 0h:7m:9s, ETA: 1d:4h:43m:9s [TRAIN] loss: 0.0744, accu-50: 92.53%, iou: 86.19%, f1: 92.56% 237.43ms [EVAL] [414/414 step] loss: 0.6775, accu-50: 87.47%, iou: 19.86%, f1: 32.25%, 56.60ms
@20230625_2257 [EP 260/500] lr: 0.00996057316660881, took: 0h:7m:9s, ETA: 1d:4h:36m:0s [TRAIN] loss: 0.0747, accu-50: 92.59%, iou: 86.15%, f1: 92.53% 236.61ms [EVAL] [414/414 step] loss: 0.1632, accu-50: 85.24%, iou: 72.18%, f1: 83.68%, 56.82ms
@20230625_2304 [EP 261/500] lr: 0.009952306747436523, took: 0h:7m:9s, ETA: 1d:4h:28m:51s [TRAIN] loss: 0.0745, accu-50: 92.62%, iou: 86.19%, f1: 92.55% 236.48ms [EVAL] [414/414 step] loss: 0.1577, accu-50: 89.73%, iou: 73.01%, f1: 84.23%, 56.72ms
@20230625_2311 [EP 262/500] lr: 0.009943258948624134, took: 0h:7m:9s, ETA: 1d:4h:21m:42s [TRAIN] loss: 0.0745, accu-50: 92.53%, iou: 86.19%, f1: 92.55% 236.73ms [EVAL] [414/414 step] loss: 0.2055, accu-50: 84.30%, iou: 66.24%, f1: 79.45%, 56.69ms
@20230625_2318 [EP 263/500] lr: 0.009933429770171642, took: 0h:7m:9s, ETA: 1d:4h:14m:33s [TRAIN] loss: 0.0748, accu-50: 92.50%, iou: 86.13%, f1: 92.52% 236.81ms [EVAL] [414/414 step] loss: 0.3127, accu-50: 85.07%, iou: 53.01%, f1: 68.73%, 56.60ms
@20230625_2326 [EP 264/500] lr: 0.009922822006046772, took: 0h:7m:9s, ETA: 1d:4h:7m:24s [TRAIN] loss: 0.0749, accu-50: 92.43%, iou: 86.11%, f1: 92.51% 237.45ms [EVAL] [414/414 step] loss: 0.1363, accu-50: 91.45%, iou: 76.35%, f1: 86.37%, 56.75ms
@20230625_2333 [EP 265/500] lr: 0.009911436587572098, took: 0h:7m:9s, ETA: 1d:4h:0m:15s [TRAIN] loss: 0.0743, accu-50: 92.60%, iou: 86.22%, f1: 92.57% 237.57ms [EVAL] [414/414 step] loss: 0.2903, accu-50: 87.95%, iou: 55.63%, f1: 70.97%, 56.65ms
@20230625_2340 [EP 266/500] lr: 0.009899275377392769, took: 0h:7m:9s, ETA: 1d:3h:53m:6s [TRAIN] loss: 0.0755, accu-50: 92.54%, iou: 86.02%, f1: 92.45% 237.48ms [EVAL] [414/414 step] loss: 0.4643, accu-50: 83.96%, iou: 37.49%, f1: 53.57%, 56.49ms
@20230625_2347 [EP 267/500] lr: 0.009886340238153934, took: 0h:7m:9s, ETA: 1d:3h:45m:57s [TRAIN] loss: 0.0747, accu-50: 92.51%, iou: 86.14%, f1: 92.53% 237.57ms [EVAL] [414/414 step] loss: 0.1394, accu-50: 87.49%, iou: 75.73%, f1: 86.06%, 56.71ms
@20230625_2354 [EP 268/500] lr: 0.009872633963823318, took: 0h:7m:9s, ETA: 1d:3h:38m:48s [TRAIN] loss: 0.0738, accu-50: 92.71%, iou: 86.30%, f1: 92.62% 237.38ms [EVAL] [414/414 step] loss: 0.1845, accu-50: 85.44%, iou: 69.13%, f1: 81.55%, 56.71ms
@20230626_0001 [EP 269/500] lr: 0.00985815841704607, took: 0h:7m:9s, ETA: 1d:3h:31m:39s [TRAIN] loss: 0.0742, accu-50: 92.63%, iou: 86.24%, f1: 92.58% 237.51ms [EVAL] [414/414 step] loss: 0.2379, accu-50: 89.17%, iou: 62.01%, f1: 76.21%, 56.82ms
@20230626_0009 [EP 270/500] lr: 0.009842915460467339, took: 0h:7m:9s, ETA: 1d:3h:24m:30s [TRAIN] loss: 0.0737, accu-50: 92.69%, iou: 86.32%, f1: 92.63% 237.51ms [EVAL] [414/414 step] loss: 0.2040, accu-50: 87.32%, iou: 66.58%, f1: 79.60%, 56.69ms
@20230626_0016 [EP 271/500] lr: 0.009826907888054848, took: 0h:7m:9s, ETA: 1d:3h:17m:21s [TRAIN] loss: 0.0736, accu-50: 92.65%, iou: 86.33%, f1: 92.64% 237.19ms [EVAL] [414/414 step] loss: 0.1093, accu-50: 89.48%, iou: 80.43%, f1: 89.07%, 56.83ms
@20230626_0023 [EP 272/500] lr: 0.009810138493776321, took: 0h:7m:9s, ETA: 1d:3h:10m:12s [TRAIN] loss: 0.0751, accu-50: 92.42%, iou: 86.09%, f1: 92.49% 237.31ms [EVAL] [414/414 step] loss: 0.1134, accu-50: 87.32%, iou: 79.74%, f1: 88.66%, 56.83ms
@20230626_0030 [EP 273/500] lr: 0.009792609140276909, took: 0h:7m:9s, ETA: 1d:3h:3m:3s [TRAIN] loss: 0.0740, accu-50: 92.56%, iou: 86.27%, f1: 92.60% 237.11ms [EVAL] [414/414 step] loss: 0.2076, accu-50: 87.13%, iou: 66.02%, f1: 79.24%, 56.90ms
@20230626_0037 [EP 274/500] lr: 0.009774322621524334, took: 0h:7m:9s, ETA: 1d:2h:55m:54s [TRAIN] loss: 0.0739, accu-50: 92.61%, iou: 86.28%, f1: 92.61% 237.35ms [EVAL] [414/414 step] loss: 0.2021, accu-50: 87.32%, iou: 66.80%, f1: 79.79%, 56.55ms
@20230626_0044 [EP 275/500] lr: 0.009755282662808895, took: 0h:7m:9s, ETA: 1d:2h:48m:45s [TRAIN] loss: 0.0744, accu-50: 92.56%, iou: 86.21%, f1: 92.56% 237.49ms [EVAL] [414/414 step] loss: 0.2561, accu-50: 86.59%, iou: 59.78%, f1: 74.39%, 56.69ms
@20230626_0052 [EP 276/500] lr: 0.009735491126775742, took: 0h:7m:9s, ETA: 1d:2h:41m:36s [TRAIN] loss: 0.0740, accu-50: 92.82%, iou: 86.27%, f1: 92.60% 237.46ms [EVAL] [414/414 step] loss: 0.1586, accu-50: 83.91%, iou: 72.81%, f1: 84.14%, 56.84ms
@20230626_0059 [EP 277/500] lr: 0.009714952670037746, took: 0h:7m:9s, ETA: 1d:2h:34m:27s [TRAIN] loss: 0.0734, accu-50: 92.66%, iou: 86.37%, f1: 92.66% 237.38ms [EVAL] [414/414 step] loss: 0.3749, accu-50: 82.96%, iou: 46.12%, f1: 62.51%, 56.69ms
@20230626_0106 [EP 278/500] lr: 0.009693669155240059, took: 0h:7m:9s, ETA: 1d:2h:27m:18s [TRAIN] loss: 0.0738, accu-50: 92.55%, iou: 86.31%, f1: 92.62% 237.60ms [EVAL] [414/414 step] loss: 0.2225, accu-50: 84.83%, iou: 64.14%, f1: 77.75%, 56.62ms
@20230626_0113 [EP 279/500] lr: 0.009671644307672977, took: 0h:7m:9s, ETA: 1d:2h:20m:9s [TRAIN] loss: 0.0747, accu-50: 92.59%, iou: 86.17%, f1: 92.53% 237.53ms [EVAL] [414/414 step] loss: 0.1946, accu-50: 85.19%, iou: 67.78%, f1: 80.54%, 56.75ms
@20230626_0120 [EP 280/500] lr: 0.009648882783949375, took: 0h:7m:9s, ETA: 1d:2h:13m:0s [TRAIN] loss: 0.0734, accu-50: 92.71%, iou: 86.37%, f1: 92.66% 237.56ms [EVAL] [414/414 step] loss: 0.3881, accu-50: 85.77%, iou: 44.86%, f1: 61.19%, 56.99ms
@20230626_0127 [EP 281/500] lr: 0.009625386446714401, took: 0h:7m:9s, ETA: 1d:2h:5m:51s [TRAIN] loss: 0.0731, accu-50: 92.74%, iou: 86.42%, f1: 92.69% 237.39ms [EVAL] [414/414 step] loss: 0.4453, accu-50: 87.29%, iou: 39.29%, f1: 55.47%, 56.70ms
@20230626_0134 [EP 282/500] lr: 0.009601159021258354, took: 0h:7m:9s, ETA: 1d:1h:58m:42s [TRAIN] loss: 0.0732, accu-50: 92.95%, iou: 86.41%, f1: 92.68% 237.39ms [EVAL] [414/414 step] loss: 0.2233, accu-50: 90.13%, iou: 63.94%, f1: 77.67%, 56.92ms
@20230626_0142 [EP 283/500] lr: 0.009576206095516682, took: 0h:7m:9s, ETA: 1d:1h:51m:33s [TRAIN] loss: 0.0731, accu-50: 92.67%, iou: 86.42%, f1: 92.69% 237.27ms [EVAL] [414/414 step] loss: 0.1349, accu-50: 87.17%, iou: 76.40%, f1: 86.51%, 56.69ms
@20230626_0149 [EP 284/500] lr: 0.009550529532134533, took: 0h:7m:9s, ETA: 1d:1h:44m:24s [TRAIN] loss: 0.0734, accu-50: 92.64%, iou: 86.37%, f1: 92.66% 237.51ms [EVAL] [414/414 step] loss: 0.1869, accu-50: 92.92%, iou: 68.83%, f1: 81.31%, 56.59ms
@20230626_0156 [EP 285/500] lr: 0.009524134919047356, took: 0h:7m:9s, ETA: 1d:1h:37m:15s [TRAIN] loss: 0.0732, accu-50: 92.77%, iou: 86.41%, f1: 92.68% 237.17ms [EVAL] [414/414 step] loss: 0.3260, accu-50: 76.29%, iou: 51.41%, f1: 67.40%, 56.88ms
@20230626_0203 [EP 286/500] lr: 0.009497025981545448, took: 0h:7m:9s, ETA: 1d:1h:30m:6s [TRAIN] loss: 0.0728, accu-50: 92.78%, iou: 86.46%, f1: 92.72% 237.44ms [EVAL] [414/414 step] loss: 0.3230, accu-50: 90.33%, iou: 51.94%, f1: 67.70%, 56.80ms
@20230626_0210 [EP 287/500] lr: 0.009469207376241684, took: 0h:7m:9s, ETA: 1d:1h:22m:57s [TRAIN] loss: 0.0726, accu-50: 92.76%, iou: 86.51%, f1: 92.74% 237.31ms [EVAL] [414/414 step] loss: 0.3375, accu-50: 89.31%, iou: 50.20%, f1: 66.25%, 56.72ms
@20230626_0217 [EP 288/500] lr: 0.009440681897103786, took: 0h:7m:9s, ETA: 1d:1h:15m:48s [TRAIN] loss: 0.0731, accu-50: 92.81%, iou: 86.41%, f1: 92.69% 237.01ms [EVAL] [414/414 step] loss: 0.3161, accu-50: 87.08%, iou: 52.65%, f1: 68.39%, 56.49ms
@20230626_0225 [EP 289/500] lr: 0.009411456063389778, took: 0h:7m:9s, ETA: 1d:1h:8m:39s [TRAIN] loss: 0.0724, accu-50: 92.74%, iou: 86.53%, f1: 92.76% 237.23ms [EVAL] [414/414 step] loss: 0.1876, accu-50: 88.62%, iou: 68.78%, f1: 81.24%, 56.83ms
@20230626_0232 [EP 290/500] lr: 0.009381533600389957, took: 0h:7m:9s, ETA: 1d:1h:1m:30s [TRAIN] loss: 0.0723, accu-50: 92.80%, iou: 86.57%, f1: 92.77% 237.25ms [EVAL] [414/414 step] loss: 0.1670, accu-50: 89.55%, iou: 71.67%, f1: 83.30%, 56.57ms
@20230626_0239 [EP 291/500] lr: 0.009350919164717197, took: 0h:7m:9s, ETA: 1d:0h:54m:21s [TRAIN] loss: 0.0726, accu-50: 92.84%, iou: 86.51%, f1: 92.74% 237.17ms [EVAL] [414/414 step] loss: 0.1587, accu-50: 87.51%, iou: 72.83%, f1: 84.13%, 56.75ms
@20230626_0246 [EP 292/500] lr: 0.009319617412984371, took: 0h:7m:9s, ETA: 1d:0h:47m:12s [TRAIN] loss: 0.0721, accu-50: 92.67%, iou: 86.58%, f1: 92.79% 237.25ms [EVAL] [414/414 step] loss: 0.1383, accu-50: 89.53%, iou: 75.92%, f1: 86.17%, 56.70ms
@20230626_0253 [EP 293/500] lr: 0.009287633001804352, took: 0h:7m:9s, ETA: 1d:0h:40m:3s [TRAIN] loss: 0.0718, accu-50: 92.78%, iou: 86.64%, f1: 92.82% 237.17ms [EVAL] [414/414 step] loss: 0.1581, accu-50: 89.02%, iou: 72.97%, f1: 84.19%, 56.56ms
@20230626_0300 [EP 294/500] lr: 0.009254972450435162, took: 0h:7m:9s, ETA: 1d:0h:32m:54s [TRAIN] loss: 0.0726, accu-50: 92.75%, iou: 86.51%, f1: 92.74% 237.28ms [EVAL] [414/414 step] loss: 0.1017, accu-50: 89.81%, iou: 81.64%, f1: 89.83%, 56.67ms
@20230626_0308 [EP 295/500] lr: 0.009221639484167099, took: 0h:7m:9s, ETA: 1d:0h:25m:45s [TRAIN] loss: 0.0719, accu-50: 92.82%, iou: 86.63%, f1: 92.81% 237.43ms [EVAL] [414/414 step] loss: 0.2345, accu-50: 91.56%, iou: 62.44%, f1: 76.55%, 56.78ms
@20230626_0315 [EP 296/500] lr: 0.009187640622258186, took: 0h:7m:9s, ETA: 1d:0h:18m:36s [TRAIN] loss: 0.0722, accu-50: 92.90%, iou: 86.58%, f1: 92.78% 237.28ms [EVAL] [414/414 step] loss: 0.1170, accu-50: 89.59%, iou: 79.24%, f1: 88.30%, 56.76ms
@20230626_0322 [EP 297/500] lr: 0.009152979589998722, took: 0h:7m:9s, ETA: 1d:0h:11m:27s [TRAIN] loss: 0.0721, accu-50: 92.83%, iou: 86.59%, f1: 92.79% 237.60ms [EVAL] [414/414 step] loss: 0.3891, accu-50: 87.45%, iou: 44.70%, f1: 61.09%, 56.59ms
@20230626_0329 [EP 298/500] lr: 0.009117662906646729, took: 0h:7m:9s, ETA: 1d:0h:4m:18s [TRAIN] loss: 0.0719, accu-50: 92.84%, iou: 86.63%, f1: 92.81% 237.33ms [EVAL] [414/414 step] loss: 0.1804, accu-50: 89.24%, iou: 69.79%, f1: 81.96%, 56.64ms
@20230626_0336 [EP 299/500] lr: 0.009081696160137653, took: 0h:7m:9s, ETA: 0d:23h:57m:9s [TRAIN] loss: 0.0718, accu-50: 92.89%, iou: 86.65%, f1: 92.82% 237.43ms [EVAL] [414/414 step] loss: 0.0992, accu-50: 90.74%, iou: 82.02%, f1: 90.08%, 56.90ms
@20230626_0343 [EP 300/500] lr: 0.009045084938406944, took: 0h:7m:9s, ETA: 0d:23h:50m:0s [TRAIN] loss: 0.0720, accu-50: 92.80%, iou: 86.61%, f1: 92.80% 237.43ms [EVAL] [414/414 step] loss: 0.2005, accu-50: 89.89%, iou: 67.15%, f1: 79.95%, 56.84ms
@20230626_0351 [EP 301/500] lr: 0.009007834829390049, took: 0h:7m:9s, ETA: 0d:23h:42m:51s [TRAIN] loss: 0.0718, accu-50: 92.77%, iou: 86.64%, f1: 92.82% 237.42ms [EVAL] [414/414 step] loss: 0.2096, accu-50: 90.71%, iou: 65.84%, f1: 79.04%, 56.62ms
@20230626_0358 [EP 302/500] lr: 0.00896995235234499, took: 0h:7m:9s, ETA: 0d:23h:35m:42s [TRAIN] loss: 0.0717, accu-50: 92.95%, iou: 86.67%, f1: 92.83% 237.26ms [EVAL] [414/414 step] loss: 0.1170, accu-50: 88.04%, iou: 79.20%, f1: 88.30%, 56.59ms
@20230626_0405 [EP 303/500] lr: 0.00893144216388464, took: 0h:7m:9s, ETA: 0d:23h:28m:33s [TRAIN] loss: 0.0719, accu-50: 92.85%, iou: 86.63%, f1: 92.81% 237.33ms [EVAL] [414/414 step] loss: 0.1138, accu-50: 90.29%, iou: 79.74%, f1: 88.62%, 56.80ms
@20230626_0412 [EP 304/500] lr: 0.008892311714589596, took: 0h:7m:9s, ETA: 0d:23h:21m:24s [TRAIN] loss: 0.0710, accu-50: 92.98%, iou: 86.78%, f1: 92.90% 237.09ms [EVAL] [414/414 step] loss: 0.1353, accu-50: 88.50%, iou: 76.34%, f1: 86.47%, 56.65ms
@20230626_0419 [EP 305/500] lr: 0.008852566592395306, took: 0h:7m:9s, ETA: 0d:23h:14m:15s [TRAIN] loss: 0.0713, accu-50: 92.90%, iou: 86.73%, f1: 92.87% 237.45ms [EVAL] [414/414 step] loss: 0.1470, accu-50: 89.09%, iou: 74.72%, f1: 85.30%, 56.83ms
@20230626_0426 [EP 306/500] lr: 0.008812212385237217, took: 0h:7m:9s, ETA: 0d:23h:7m:6s [TRAIN] loss: 0.0714, accu-50: 92.91%, iou: 86.72%, f1: 92.86% 237.28ms [EVAL] [414/414 step] loss: 0.1512, accu-50: 87.91%, iou: 73.97%, f1: 84.88%, 56.79ms
@20230626_0433 [EP 307/500] lr: 0.008771256543695927, took: 0h:7m:9s, ETA: 0d:22h:59m:57s [TRAIN] loss: 0.0711, accu-50: 92.96%, iou: 86.77%, f1: 92.89% 237.13ms [EVAL] [414/414 step] loss: 0.1007, accu-50: 90.12%, iou: 81.85%, f1: 89.93%, 56.72ms
@20230626_0441 [EP 308/500] lr: 0.008729705587029457, took: 0h:7m:9s, ETA: 0d:22h:52m:48s [TRAIN] loss: 0.0711, accu-50: 92.96%, iou: 86.77%, f1: 92.89% 237.18ms [EVAL] [414/414 step] loss: 0.1152, accu-50: 90.74%, iou: 79.48%, f1: 88.48%, 56.68ms
@20230626_0448 [EP 309/500] lr: 0.00868756603449583, took: 0h:7m:9s, ETA: 0d:22h:45m:39s [TRAIN] loss: 0.0710, accu-50: 92.95%, iou: 86.79%, f1: 92.90% 237.25ms [EVAL] [414/414 step] loss: 0.1215, accu-50: 90.34%, iou: 78.51%, f1: 87.85%, 56.66ms
@20230626_0455 [EP 310/500] lr: 0.008644843474030495, took: 0h:7m:9s, ETA: 0d:22h:38m:30s [TRAIN] loss: 0.0707, accu-50: 92.99%, iou: 86.84%, f1: 92.93% 237.17ms [EVAL] [414/414 step] loss: 0.1368, accu-50: 88.57%, iou: 76.12%, f1: 86.32%, 56.90ms
@20230626_0502 [EP 311/500] lr: 0.008601545356214046, took: 0h:7m:9s, ETA: 0d:22h:31m:21s [TRAIN] loss: 0.0706, accu-50: 93.00%, iou: 86.86%, f1: 92.94% 237.34ms [EVAL] [414/414 step] loss: 0.1787, accu-50: 88.47%, iou: 69.97%, f1: 82.13%, 56.61ms
@20230626_0509 [EP 312/500] lr: 0.008557678200304508, took: 0h:7m:9s, ETA: 0d:22h:24m:12s [TRAIN] loss: 0.0711, accu-50: 92.91%, iou: 86.78%, f1: 92.89% 237.28ms [EVAL] [414/414 step] loss: 0.1600, accu-50: 89.93%, iou: 72.76%, f1: 84.00%, 56.77ms
@20230626_0516 [EP 313/500] lr: 0.008513249456882477, took: 0h:7m:9s, ETA: 0d:22h:17m:3s [TRAIN] loss: 0.0707, accu-50: 93.06%, iou: 86.84%, f1: 92.93% 237.41ms [EVAL] [414/414 step] loss: 0.1384, accu-50: 86.20%, iou: 75.90%, f1: 86.16%, 56.75ms
@20230626_0524 [EP 314/500] lr: 0.00846826657652855, took: 0h:7m:9s, ETA: 0d:22h:9m:54s [TRAIN] loss: 0.0704, accu-50: 93.04%, iou: 86.89%, f1: 92.96% 237.45ms [EVAL] [414/414 step] loss: 0.1055, accu-50: 90.14%, iou: 81.04%, f1: 89.45%, 56.68ms
